cycle number,ox/red,control changes,Ns changes,time/s,step time/s,Ecell/V,<I>/mA,Capacity/mA.h,Q discharge/mA.h,Q charge/mA.h,dq/mA.h,Efficiency/%,Unnamed: 13
22.0,1,1,0,1337234.114522457,0.1300000138580799,1.6353875,2.941839641925155,0.0001078421094682482,0.0,0.0001078421094682482,2.451533436775208e-05,0.0,
22.0,1,1,0,1337234.150522461,0.1660000178962946,1.6459857,2.942021384302198,0.0001372623266114129,0.0,0.0001372623266114129,2.942021714316474e-05,0.0,
22.0,1,1,0,1337234.192522466,0.2080000229179859,1.6561112,2.941907269818886,0.0001715845821963416,0.0,0.0001715845821963416,3.432225558492872e-05,0.0,
22.0,1,1,0,1337234.240522474,0.256000030785799,1.6661578,2.941928232294164,0.0002108102983898587,0.0,0.0002108102983898587,3.922571619351705e-05,0.0,
22.0,1,1,0,1337234.29652248,0.312000036239624,1.6762439,2.942242591279749,0.000256578520933787,0.0,0.000256578520933787,4.576822254392836e-05,0.0,
22.0,1,1,0,1337234.366522487,0.3820000439882278,1.6865664,2.942004838619378,0.0003137841769059499,0.0,0.0003137841769059499,5.720565597216289e-05,0.0,
22.0,1,1,0,1337234.454522498,0.4700000546872616,1.6967312,2.942104393712676,0.0003857022930516137,0.0,0.0003857022930516137,7.191811614566379e-05,0.0,
22.0,1,1,0,1337234.558522511,0.5740000680088997,1.7068173,2.942180825209724,0.0004706986388895247,0.0,0.0004706986388895247,8.499634583791097e-05,0.0,
22.0,1,1,0,1337234.708522528,0.7240000851452351,1.7168245,2.942091809172871,0.000593285811609692,0.0,0.000593285811609692,0.0001225871727201674,0.0,
22.0,1,1,0,1337234.884522549,0.90000010561198,1.7268318,2.942249882527694,0.0007371291559272342,0.0,0.0007371291559272342,0.0001438433443175422,0.0,
22.0,1,1,0,1337235.116522577,1.132000133395195,1.7368391,2.942163209613072,0.0009267352521419524,0.0,0.0009267352521419524,0.0001896060962147183,0.0,
22.0,1,1,0,1337235.426522613,1.442000169306993,1.7468857,2.942291223477844,0.001180099247958925,0.0,0.001180099247958925,0.0002533639958169725,0.0,
22.0,1,1,0,1337235.796522658,1.812000215053558,1.7569323,2.942164763548655,0.00148248844159974,0.0,0.00148248844159974,0.0003023891936408149,0.0,
22.0,1,1,0,1337236.33452272,2.350000277161598,1.7670183,2.942202250557014,0.001922184273136987,0.0,0.001922184273136987,0.0004396958315372467,0.0,
22.0,1,1,0,1337237.012522805,3.028000361286104,1.7770256,2.942249168634334,0.002476307935317357,0.0,0.002476307935317357,0.0005541236621803708,0.0,
22.0,1,1,0,1337238.080522928,4.096000485122204,1.7870723,2.942232816805528,0.003349170438845952,0.0,0.003349170438845952,0.000872862503528595,0.0,
22.0,1,1,0,1337239.330523077,5.346000634133816,1.7971584,2.942231304379546,0.00437077865242958,0.0,0.00437077865242958,0.001021608213583628,0.0,
22.0,1,1,0,1337240.974523276,6.990000832825899,1.807205,2.942240892537028,0.005714402155743705,0.0,0.005714402155743705,0.001343623503314124,0.0,
22.0,1,1,0,1337243.540523581,9.556001137942076,1.8172122,2.942216724570631,0.00781154910378986,0.0,0.00781154910378986,0.002097146948046154,0.0,
22.0,1,1,0,1337246.402523922,12.41800147853792,1.8272195,2.942248916960323,0.01015063727113936,0.0,0.01015063727113936,0.002339088167349498,0.0,
22.0,1,1,0,1337250.312524386,16.32800194248557,1.8372267,2.942239394187076,0.01334623654789395,0.0,0.01334623654789395,0.003195599276754591,0.0,
22.0,1,1,0,1337255.236524977,21.25200253352523,1.847234,2.942238954883278,0.01737056609034538,0.0,0.01737056609034538,0.004024329542451435,0.0,
22.0,1,1,0,1337261.462525718,27.47800327464938,1.8572413,2.942220644215129,0.02245897384352154,0.0,0.02245897384352154,0.005088407753176159,0.0,
22.0,1,1,0,1337270.022526739,36.03800429590046,1.8672485,2.942225440394132,0.02945493294755618,0.0,0.02945493294755618,0.006995959104034635,0.0,
22.0,1,1,0,1337280.022527931,46.03800548799336,1.8765072,2.942238434953876,0.03762781846337848,0.0,0.03762781846337848,0.008172885515822305,0.0,
22.0,1,1,0,1337290.022529123,56.03800668008626,1.8849385,2.942230907889496,0.04580068307068613,0.0,0.04580068307068613,0.008172864607307645,0.0,
22.0,1,1,0,1337300.022530315,66.03800787217915,1.8906119,2.942234614582704,0.05397355797436502,0.0,0.05397355797436502,0.008172874903678894,0.0,
22.0,1,1,0,1337310.022531508,76.03800906427205,1.8963246,2.942240840883155,0.06214645017332501,0.0,0.06214645017332501,0.008172892198959987,0.0,
22.0,1,1,0,1337320.0225327,86.03801025636494,1.9012889,2.942251036566372,0.07031937069363065,0.0,0.07031937069363065,0.008172920520305634,0.0,
22.0,1,1,0,1337330.022533892,96.03801144845784,1.9062138,2.94226194979406,0.07849232152846125,0.0,0.07849232152846125,0.008172950834830602,0.0,
22.0,1,1,0,1337340.022535084,106.0380126405507,1.9112568,2.942239735288652,0.08666521065632503,0.0,0.08666521065632503,0.008172889127863778,0.0,
22.0,1,1,0,1337350.022536276,116.0380138326436,1.9159058,2.942259151237112,0.0948381537173854,0.0,0.0948381537173854,0.008172943061060376,0.0,
22.0,1,1,0,1337360.022537468,126.0380150247365,1.9209094,2.942256514995513,0.1030110894555516,0.0,0.1030110894555516,0.008172935738166173,0.0,
22.0,1,1,0,1337370.02253866,136.0380162168294,1.9258736,2.942257223575446,0.1111840271619956,0.0,0.1111840271619956,0.008172937706443999,0.0,
22.0,1,1,0,1337380.022539852,146.0380174089223,1.9304045,2.942233864947096,0.1193568999833531,0.0,0.1193568999833531,0.008172872821357514,0.0,
22.0,1,1,0,1337390.022541044,156.0380186010152,1.9358416,2.942236582632472,0.1275297803538376,0.0,0.1275297803538376,0.008172880370484458,0.0,
22.0,1,1,0,1337400.022542236,166.0380197931081,1.9408846,2.94225190650798,0.1357027032906479,0.0,0.1357027032906479,0.008172922936810387,0.0,
22.0,1,1,0,1337410.022543428,176.038020985201,1.9466368,2.942247491950095,0.1438756139647961,0.0,0.1438756139647961,0.008172910674148135,0.0,
22.0,1,1,0,1337420.022544621,186.0380221772939,1.9524678,2.94224316117249,0.152048512609005,0.0,0.152048512609005,0.008172898644208908,0.0,
22.0,1,1,0,1337430.022545813,196.0380233693868,1.959402,2.94225174905637,0.1602214351084497,0.0,0.1602214351084497,0.00817292249944475,0.0,
22.0,1,1,0,1337440.022547005,206.0380245614797,1.967321,2.942224532529767,0.1683942820064227,0.0,0.1683942820064227,0.008172846897972954,0.0,
22.0,1,1,0,1337450.022548197,216.0380257535726,1.9757129,2.942213144610745,0.1765670972712835,0.0,0.1765670972712835,0.00817281526486079,0.0,
22.0,1,1,0,1337460.022549389,226.0380269456655,1.985405,2.942234139271481,0.1847399708546533,0.0,0.1847399708546533,0.008172873583369785,0.0,
22.0,1,1,0,1337468.458550394,234.4740279503167,1.9954517,2.942245503914676,0.1916346336399185,0.0,0.1916346336399185,0.006894662785265181,0.0,
22.0,1,1,0,1337475.884551278,241.9000288350508,2.0054588,2.942262145721168,0.1977038673335977,0.0,0.1977038673335977,0.006069233693679173,0.0,
22.0,1,1,0,1337482.392552054,248.4080296102911,2.0154662,2.942246393441202,0.2030227956140042,0.0,0.2030227956140042,0.005318928280406528,0.0,
22.0,1,1,0,1337488.07655273,254.0920302867889,2.0254734,2.942239092638779,0.2076682647787201,0.0,0.2076682647787201,0.004645469164715873,0.0,
22.0,1,1,0,1337493.088553328,259.1040308848023,2.0354807,2.942258199503819,0.2117645425163376,0.0,0.2117645425163376,0.004096277737617493,0.0,
22.0,1,1,0,1337497.486553855,263.5020314119756,2.0454879,2.942239774056274,0.2153589792044958,0.0,0.2153589792044958,0.003594436688158247,0.0,
22.0,1,1,0,1337501.370554317,267.3860318735242,2.055495,2.942242346646403,0.2185333321579298,0.0,0.2185333321579298,0.003174352953433991,0.0,
22.0,1,1,0,1337504.828554727,270.8440322838724,2.0655024,2.942231396297556,0.2213595092067454,0.0,0.2213595092067454,0.002826177048815621,0.0,
22.0,1,1,0,1337507.902555095,273.9180326517671,2.0755095,2.94224502796249,0.223871859845188,0.0,0.223871859845188,0.002512350638442569,0.0,
22.0,1,1,0,1337510.698555429,276.71403298527,2.0855169,2.942265817222148,0.2261570199024678,0.0,0.2261570199024678,0.002285160057279799,0.0,
22.0,1,1,0,1337513.204555728,279.2200332842767,2.0955241,2.942227795715683,0.2282051376068593,0.0,0.2282051376068593,0.00204811770439148,0.0,
22.0,1,1,0,1337515.476555999,281.4920335561037,2.1055315,2.942242373618013,0.2300620196825929,0.0,0.2300620196825929,0.001856882075733609,0.0,
22.0,1,1,0,1337517.578556247,283.5940338037908,2.1155386,2.942216537818218,0.2317799474301604,0.0,0.2317799474301604,0.001717927747567495,0.0,
22.0,1,1,0,1337519.488556478,285.5040340349078,2.1255853,2.942256848081839,0.2333409783356721,0.0,0.2333409783356721,0.001561030905511644,0.0,
22.0,1,1,0,1337521.248556688,287.2640342446975,2.1355925,2.942244510360021,0.2347794091566405,0.0,0.2347794091566405,0.001438430820968416,0.0,
22.0,1,1,0,1337522.87255688,288.8880344366189,2.1455998,2.942219246429537,0.2361066771068839,0.0,0.2361066771068839,0.00132726795024342,0.0,
22.0,1,1,0,1337524.354557056,290.3700346127152,2.1556466,2.942208147383648,0.2373178862714768,0.0,0.2373178862714768,0.001211209164592955,0.0,
22.0,1,1,0,1337525.750557225,291.7660347812343,2.165693,2.942220611759911,0.2384588141797649,0.0,0.2384588141797649,0.001140927908288108,0.0,
22.0,1,1,0,1337527.032557376,293.0480349324644,2.1757398,2.942229171574812,0.2395065748027961,0.0,0.2395065748027961,0.001047760623031192,0.0,
22.0,1,1,0,1337528.224557519,294.2400350756943,2.1858258,2.942235443906508,0.2404807817668386,0.0,0.2404807817668386,0.0009742069640424516,0.0,
22.0,1,1,0,1337529.348557651,295.3640352077782,2.195833,2.942234692624875,0.2413994129288198,0.0,0.2413994129288198,0.0009186311619811588,0.0,
22.0,1,1,0,1337530.380557775,296.3960353313014,2.2058797,2.942213844342148,0.2422428476651511,0.0,0.2422428476651511,0.0008434347363313039,0.0,
22.0,1,1,0,1337531.364557892,297.3800354488194,2.2159264,2.942222968291439,0.2430470553725297,0.0,0.2430470553725297,0.0008042077073785994,0.0,
22.0,1,1,0,1337532.280558003,298.296035559848,2.2259336,2.942199613291733,0.2437956818093195,0.0,0.2437956818093195,0.0007486264367898305,0.0,
22.0,1,1,0,1337533.148558104,299.164035661146,2.2360196,2.942226879586095,0.2445050854841869,0.0,0.2445050854841869,0.0007094036748674181,0.0,
22.0,1,1,0,1337533.966558203,299.9820357598364,2.246027,2.942215064366712,0.2451736222100259,0.0,0.2451736222100259,0.000668536725838979,0.0,
22.0,1,1,0,1337534.728558294,300.7440358512104,2.2560735,2.942251287539861,0.2457963988072343,0.0,0.2457963988072343,0.0006227765972084469,0.0,
22.0,1,1,0,1337535.458558381,301.4740359373391,2.2661595,2.942214916544372,0.2463930146801472,0.0,0.2463930146801472,0.0005966158729129367,0.0,
22.0,1,1,0,1337536.144558461,302.1600360181183,2.2762456,2.942222847930934,0.2469536716555225,0.0,0.2469536716555225,0.0005606569753752814,0.0,
22.0,1,1,0,1337536.802558541,302.8180360980332,2.2864106,2.942250453880285,0.2474914497204622,0.0,0.2474914497204622,0.0005377780649397109,0.0,
22.0,1,1,0,1337537.424558613,303.4400361701846,2.2964177,2.94224662780862,0.2479998046134578,0.0,0.2479998046134578,0.0005083548929956225,0.0,
22.0,1,1,0,1337538.008558686,304.0240362426266,2.3065038,2.942258605407163,0.2484771044019858,0.0,0.2484771044019858,0.0004772997885280185,0.0,
22.0,1,1,0,1337538.568558749,304.5840363055468,2.3166294,2.942284042287235,0.2489347930822108,0.0,0.2489347930822108,0.0004576886802249485,0.0,
22.0,1,1,0,1337539.092558812,305.1080363690853,2.3266366,2.942214878415213,0.2493630488553312,0.0,0.2493630488553312,0.0004282557731204563,0.0,
22.0,1,1,0,1337539.598558873,305.6140364296734,2.3366437,2.94221280794849,0.2497765932606326,0.0,0.2497765932606326,0.000413544405301412,0.0,
22.0,1,1,0,1337540.070558928,306.0860364846885,2.3466511,2.942243252304332,0.2501623540875647,0.0,0.2501623540875647,0.0003857608269320594,0.0,
22.0,1,1,0,1337540.526558986,306.5420365426689,2.3567371,2.942242758568619,0.2505350382177035,0.0,0.2505350382177035,0.0003726841301388211,0.0,
22.0,1,1,0,1337540.962559037,306.9780365936458,2.3667839,2.942256137268729,0.2508913781693247,0.0,0.2508913781693247,0.0003563399516211615,0.0,
22.0,1,1,0,1337541.370559085,307.3860366418958,2.3768303,2.942253702155169,0.2512248336283366,0.0,0.2512248336283366,0.0003334554590119256,0.0,
22.0,1,1,0,1337541.770559134,307.7860366906971,2.3868771,2.942206367115459,0.2515517454867893,0.0,0.2515517454867893,0.000326911858452691,0.0,
22.0,1,1,0,1337542.146559177,308.1620367337018,2.3968844,2.94225449973652,0.2518590476585759,0.0,0.2518590476585759,0.0003073021717866262,0.0,
22.0,1,1,0,1337542.508559222,308.5240367790684,2.4070098,2.94226174074165,0.2521549084595839,0.0,0.2521549084595839,0.0002958608010080126,0.0,
22.0,1,1,0,1337542.852559261,308.8680368177593,2.4170959,2.94222684691933,0.2524360546121333,0.0,0.2524360546121333,0.0002811461525493198,0.0,
22.0,1,1,0,1337543.184559301,309.2000368572772,2.427103,2.942246510553533,0.2527073951559597,0.0,0.2527073951559597,0.0002713405438264211,0.0,
22.0,1,1,0,1337543.50055934,309.5160368971992,2.4371104,2.942279631072259,0.2529656619562043,0.0,0.2529656619562043,0.0002582668002446492,0.0,
22.0,1,1,0,1337543.804559376,309.820036932826,2.4472752,2.942219017638291,0.2532141160356999,0.0,0.2532141160356999,0.000248454079495536,0.0,
22.0,1,1,0,1337544.098559409,310.1140369661152,2.4572825,2.942246230434293,0.2534543995050589,0.0,0.2534543995050589,0.00024028346935908,0.0,
22.0,1,1,0,1337544.372559443,310.3880369996186,2.4672897,2.942191538630725,0.2536783329995473,0.0,0.2536783329995473,0.0002239334944883982,0.0,
22.0,1,1,0,1337544.640559475,310.6560370316729,2.4772968,2.942279381915998,0.2538973693797323,0.0,0.2538973693797323,0.0002190363801850213,0.0,
22.0,1,1,0,1337544.900559505,310.916037062183,2.4873829,2.942234620209761,0.2541098641272386,0.0,0.2541098641272386,0.0002124947475062476,0.0,
22.0,1,1,0,1337545.146559535,311.1620370913297,2.4974689,2.942252211754562,0.2543109180521965,0.0,0.2543109180521965,0.0002010539249579112,0.0,
22.0,1,1,0,1337545.388559564,311.404037120752,2.507555,2.942208968817719,0.2545086999013689,0.0,0.2545086999013689,0.0001977818491723802,0.0,
22.0,1,1,0,1337545.616559591,311.6320371478796,2.5176411,2.942236702932214,0.2546950415813923,0.0,0.2546950415813923,0.0001863416800234053,0.0,
22.0,1,1,0,1337545.840559617,311.8560371734202,2.5276878,2.942286492253584,0.2548781172062291,0.0,0.2548781172062291,0.0001830756248368157,0.0,
22.0,1,1,0,1337546.054559644,312.0700372010469,2.5377738,2.942194425138604,0.2550530143418577,0.0,0.2550530143418577,0.0001748971356285943,0.0,
22.0,1,1,0,1337546.26255967,312.2780372267589,2.5478206,2.942133491668898,0.2552230042979452,0.0,0.2552230042979452,0.0001699899560875363,0.0,
22.0,1,1,0,1337546.460559692,312.4760372489691,2.5579853,2.942213328094723,0.2553848260491424,0.0,0.2553848260491424,0.0001618217511971791,0.0,
22.0,1,1,0,1337546.654559715,312.6700372714549,2.568032,2.942154558071215,0.2555433755075931,0.0,0.2555433755075931,0.0001585494584507412,0.0,
22.0,1,1,0,1337546.838559736,312.8540372923017,2.5780392,2.942196657789375,0.2556937544649177,0.0,0.2556937544649177,0.0001503789573245578,0.0,
22.0,1,1,0,1337547.018559759,313.034037316218,2.5880466,2.942301401628906,0.2558408695545461,0.0,0.2558408695545461,0.0001471150896284315,0.0,
22.0,1,1,0,1337547.194559779,313.2100373357534,2.5982902,2.942220821870703,0.2559847114773591,0.0,0.2559847114773591,0.0001438419228129917,0.0,
22.0,1,1,0,1337547.364559799,313.380037356168,2.6084156,2.942225877077312,0.2561236499382389,0.0,0.2561236499382389,0.0001389384608798557,0.0,
22.0,1,1,0,1337547.528559821,313.5440373774618,2.6184227,2.942257746283027,0.2562576861418618,0.0,0.2562576861418618,0.000134036203622818,0.0,
22.0,1,1,0,1337547.686559837,313.7020373940468,2.6284301,2.942229831265705,0.2563868173535664,0.0,0.2563868173535664,0.000129131211704678,0.0,
22.0,1,1,0,1337547.840559855,313.8560374118388,2.6385162,2.942166440581082,0.2565126767102877,0.0,0.2565126767102877,0.0001258593567212423,0.0,
22.0,1,1,0,1337547.988559876,314.0040374323726,2.6485629,2.942140779959391,0.2566336314035786,0.0,0.2566336314035786,0.0001209546932909224,0.0,
22.0,1,1,0,1337548.132559891,314.1480374475941,2.6585701,2.942160878183803,0.2567513178511461,0.0,0.2567513178511461,0.0001176864475674099,0.0,
22.0,1,1,0,1337548.272559909,314.2880374658853,2.6686168,2.942196056295116,0.2568657366016176,0.0,0.2568657366016176,0.000114418750471539,0.0,
22.0,1,1,0,1337548.410559922,314.426037479192,2.6788211,2.942104688232847,0.2569785172922082,0.0,0.2569785172922082,0.0001127806905905406,0.0,
22.0,1,1,0,1337548.54255994,314.5580374971032,2.6889069,2.942144659380809,0.2570863959443569,0.0,0.2570863959443569,0.0001078786521487766,0.0,
22.0,1,1,0,1337548.672559954,314.6880375109613,2.698993,2.942222556670471,0.2571926428813405,0.0,0.2571926428813405,0.0001062469369835324,0.0,
22.0,1,1,0,1337548.694559958,314.7100375145674,2.7006872,2.942046095041284,0.2572106220548683,0.0,0.2572106220548683,1.797917352782355e-05,0.0,
22.0,1,1,0,1337548.696559958,314.7120375148952,2.70116,2.942601198425693,0.2572122568335798,0.0,0.2572122568335798,1.634778711530897e-06,0.0,
22.0,1,0,0,1337548.734559964,314.7500375211239,2.7004509,2.940155074398447,0.2572432918088966,0.0,0.2572432918088966,3.103497531678942e-05,0.0,
22.0,1,0,0,1337668.73457427,434.7500518262386,2.7004113,0.1832749601352852,0.2633524578750087,0.0,0.2633524578750087,0.0061091660661121,0.0,
22.0,1,0,0,1337788.734588575,554.7500661313534,2.700372,0.007873154394925017,0.2636148963861247,0.0,0.2636148963861247,0.0002624385111159386,0.0,
22.0,1,0,0,1337908.73460288,674.7500804364681,2.7005689,0.003700169828756413,0.2637382353951197,0.0,0.2637382353951197,0.0001233390089950343,0.0,
22.0,1,0,0,1338028.734617185,794.7500947415829,2.7005689,0.00218686056877251,0.2638111307561019,0.0,0.2638111307561019,7.289536098222015e-05,0.0,
22.0,1,0,0,1338148.73463149,914.7501090466976,2.7004902,0.001500719714918325,0.2638611547525625,0.0,0.2638611547525625,5.002399646060187e-05,0.0,
22.0,1,0,0,1338268.734645795,1034.750123351812,2.7004902,0.001118454506067093,0.2638984365738757,0.0,0.2638984365738757,3.728182131324199e-05,0.0,
22.0,1,0,0,1338388.7346601,1154.750137656927,2.7005296,0.0008617839302890752,0.2639271627083098,0.0,0.2639271627083098,2.872613443405751e-05,0.0,
22.0,1,0,0,1338508.734674405,1274.750151962042,2.700372,0.0006866702647499445,0.2639500517198634,0.0,0.2639500517198634,2.288901155358063e-05,0.0,
22.0,1,0,0,1338628.73468871,1394.750166267157,2.7004509,0.0005638688192812752,0.2639688473494133,0.0,0.2639688473494133,1.879562954998922e-05,0.0,
22.0,1,0,0,1338748.734703016,1514.750180572271,2.7004509,0.0004824989929503396,0.2639849306510956,0.0,0.2639849306510956,1.608330168229006e-05,0.0,
22.0,1,0,0,1338868.734717321,1634.750194877386,2.7005296,0.0004295434531851065,0.2639992487679086,0.0,0.2639992487679086,1.431811681302255e-05,0.0,
22.0,1,0,0,1338988.734731626,1754.750209182501,2.7004902,0.0003568354372988163,0.2640111432839032,0.0,0.2640111432839032,1.189451599456384e-05,0.0,
22.0,0,0,0,1339108.734745931,1874.750223487616,2.7004902,0.0003345261024938688,0.2640222941553156,0.0,0.2640222941553156,1.115087141241626e-05,0.0,
22.0,1,0,0,1339228.734760236,1994.75023779273,2.7004509,0.0003238489996715215,0.2640330891232582,0.0,0.2640330891232582,1.079496794257769e-05,0.0,
22.0,1,0,0,1339348.734774541,2114.750252097845,2.7004509,0.0003097386820356691,0.2640434137472235,0.0,0.2640434137472235,1.032462396531325e-05,0.0,
22.0,1,0,0,1339468.734788846,2234.75026640296,2.7005296,0.000260892496186821,0.2640521101647998,0.0,0.2640521101647998,8.696417576254337e-06,0.0,
22.0,1,0,0,1339588.734803151,2354.750280708075,2.7004113,0.00022930757109822,0.2640597537514143,0.0,0.2640597537514143,7.643586614460422e-06,0.0,
22.0,1,0,0,1339708.734817456,2474.750295013189,2.7004113,0.0002198055078448934,0.2640670806025492,0.0,0.2640670806025492,7.326851134925063e-06,0.0,
22.0,1,0,0,1339828.734831762,2594.750309318304,2.7004509,0.0001883748475814312,0.2640733597648838,0.0,0.2640733597648838,6.279162334582098e-06,0.0,
22.0,1,0,0,1339948.734846067,2714.750323623419,2.7005689,0.0001721737468652094,0.2640790988904634,0.0,0.2640790988904634,5.73912557966398e-06,0.0,
22.0,0,0,0,1340068.734860372,2834.750337928534,2.7004902,0.0001622121703890356,0.2640845059634543,0.0,0.2640845059634543,5.407072990874439e-06,0.0,
22.0,1,0,0,1340188.734874677,2954.750352233648,2.7004902,0.0001603905312157551,0.2640898523151322,0.0,0.2640898523151322,5.346351677859881e-06,0.0,
22.0,1,0,0,1340308.734888982,3074.750366538763,2.7005689,0.0001353044266519144,0.2640943624632249,0.0,0.2640943624632249,4.5101480927153e-06,0.0,
22.0,1,0,0,1340428.734903287,3194.750380843878,2.7005296,0.0001093977635559286,0.2640980090557781,0.0,0.2640980090557781,3.646592553238608e-06,0.0,
22.0,0,0,0,1340548.734917592,3314.750395148993,2.7004902,9.7066414995586e-05,0.2641012446033303,0.0,0.2641012446033303,3.235547552226813e-06,0.0,
22.0,1,0,0,1340668.734931897,3434.750409454107,2.7004902,9.373494855418007e-05,0.264104369101988,0.0,0.264104369101988,3.124498657608557e-06,0.0,
22.0,1,0,0,1340788.734946202,3554.750423759222,2.7005689,9.748982320252e-05,0.2641076187631488,0.0,0.2641076187631488,3.249661160807086e-06,0.0,
22.0,0,0,0,1340908.734960508,3674.750438064337,2.7004902,8.456439032775921e-05,0.2641104375764958,0.0,0.2641104375764958,2.818813346954003e-06,0.0,
22.0,1,0,0,1341028.734974813,3794.750452369452,2.7005296,8.584774339410424e-05,0.2641132991682834,0.0,0.2641132991682834,2.861591787598425e-06,0.0,
22.0,0,0,0,1341148.694989111,3914.71046666801,2.7005689,7.588049451813429e-05,0.2641158276752854,0.0,0.2641158276752854,2.528507002049183e-06,0.0,
22.0,0,1,1,1341148.722989116,0.0,2.4053943,-0.2097467480611697,1.631363863432651e-06,1.631363863432651e-06,0.0,-1.631363863432651e-06,0.0,
22.0,0,1,0,1341148.724989116,0.002000000327825546,2.3899107,-2.937059397881427,3.26306379637875e-06,3.26306379637875e-06,0.0,-1.631699932946099e-06,0.0,
22.0,0,1,0,1341148.726989117,0.004000000655651093,2.3772244,-2.938437933879833,4.895529582782829e-06,4.895529582782829e-06,0.0,-1.63246578640408e-06,0.0,
22.0,0,1,0,1341148.728989117,0.006000000983476639,2.366508,-2.93784713273766,6.527667146276346e-06,6.527667146276346e-06,0.0,-1.632137563493517e-06,0.0,
22.0,0,1,0,1341148.732989118,0.01000000163912773,2.3485816,-2.939521069307152,9.793802203089905e-06,9.793802203089905e-06,0.0,-3.266135056813558e-06,0.0,
22.0,0,1,0,1341148.736989118,0.01400000229477882,2.3339646,-2.939914936735267,1.306037489045088e-05,1.306037489045088e-05,0.0,-3.266572687360975e-06,0.0,
22.0,0,1,0,1341148.740989119,0.01800000295042992,2.3214359,-2.940505737877442,1.632760402363298e-05,1.632760402363298e-05,0.0,-3.267229133182102e-06,0.0,
22.0,0,1,0,1341148.744989119,0.02200000360608101,2.310168,-2.94070255238223,1.959505183963403e-05,1.959505183963403e-05,0.0,-3.267447816001044e-06,0.0,
22.0,0,1,0,1341148.74898912,0.02600000379607081,2.2999637,-2.940407494119571,2.286217143272451e-05,2.286217143272451e-05,0.0,-3.267119593090481e-06,0.0,
22.0,0,1,0,1341148.75498912,0.03200000431388617,2.2861347,-2.940801366684716,2.776350746686351e-05,2.776350746686351e-05,0.0,-4.901336034138997e-06,0.0,
22.0,0,1,0,1341148.760989121,0.0380000052973628,2.2737637,-2.940932427591234,3.266506231627621e-05,3.266506231627621e-05,0.0,-4.901554849412706e-06,0.0,
22.0,0,1,0,1341148.766989121,0.04400000534951687,2.2623379,-2.941261106991734,3.756716420387319e-05,3.756716420387319e-05,0.0,-4.902101887596978e-06,0.0,
22.0,0,1,0,1341148.772989122,0.05000000633299351,2.2516611,-2.941391780645009,4.246948464183434e-05,4.246948464183434e-05,0.0,-4.902320437961155e-06,0.0,
22.0,0,1,0,1341148.778989123,0.05600000731647015,2.2416143,-2.941588793831913,4.737213343516083e-05,4.737213343516083e-05,0.0,-4.902648793326484e-06,0.0,
22.0,0,1,0,1341148.786989123,0.06400000676512718,2.2289674,-2.941244864512346,5.390823268362308e-05,5.390823268362308e-05,0.0,-6.536099248462253e-06,0.0,
22.0,0,1,0,1341148.794989124,0.07200000807642937,2.2171478,-2.941884273875847,6.044575436381921e-05,6.044575436381921e-05,0.0,-6.537521680196127e-06,0.0,
22.0,0,1,0,1341148.802989125,0.08000000938773155,2.2059586,-2.941687280557154,6.698283828101314e-05,6.698283828101314e-05,0.0,-6.537083917193942e-06,0.0,
22.0,0,1,0,1341148.810989127,0.08800001069903374,2.1953998,-2.94158875409549,7.351970325047862e-05,7.351970325047862e-05,0.0,-6.536864969465468e-06,0.0,
22.0,0,1,0,1341148.818989124,0.09600000828504562,2.1851954,-2.941934877249319,8.005733433831159e-05,8.005733433831159e-05,0.0,-6.53763108783298e-06,0.0,
22.0,0,1,0,1341148.828989126,0.1060000099241734,2.1732183,-2.941864532820733,8.822918160228356e-05,8.822918160228356e-05,0.0,-8.171847263971964e-06,0.0,
22.0,0,1,0,1341148.838989127,0.1160000115633011,2.161438,-2.941864580504442,9.640102899871028e-05,9.640102899871028e-05,0.0,-8.17184739642673e-06,0.0,
22.0,0,1,0,1341148.848989129,0.1260000132024288,2.1504064,-2.941746420276007,0.0001045725481722264,0.0001045725481722264,0.0,-8.171519173516168e-06,0.0,
22.0,0,1,0,1341148.858989131,0.1360000148415565,2.1398082,-2.942022127475687,0.0001127448331992006,0.0001127448331992006,0.0,-8.172285026974147e-06,0.0,
22.0,0,1,0,1341148.868989132,0.1460000164806843,2.1294858,-2.941864580504442,0.0001209166805956273,0.0001209166805956273,0.0,-8.17184739642673e-06,0.0,
22.0,0,1,0,1341148.880989133,0.158000017516315,2.117548,-2.942278329918355,0.000130724275875109,0.000130724275875109,0.0,-9.807595279481676e-06,0.0,
22.0,0,1,0,1341148.892989134,0.1700000185519457,2.1062801,-2.942245507630131,0.0001405317617469538,0.0001405317617469538,0.0,-9.807485871844822e-06,0.0,
22.0,0,1,0,1341148.904989136,0.182000020518899,2.0951695,-2.942245319018287,0.0001503392477512534,0.0001503392477512534,0.0,-9.807486004299587e-06,0.0,
22.0,0,1,0,1341148.916989136,0.1940000206232071,2.0845714,-2.941884690779953,0.0001601455301390928,0.0001601455301390928,0.0,-9.806282387839424e-06,0.0,
22.0,0,1,0,1341148.928989138,0.2060000225901604,2.074446,-2.942081167853482,0.0001699524689727534,0.0001699524689727534,0.0,-9.80693883366055e-06,0.0,
22.0,0,1,0,1341148.94098914,0.2180000245571136,2.0644386,-2.941916976952254,0.0001797588605033201,0.0001797588605033201,0.0,-9.806391530566746e-06,0.0,
