"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","I.Range","time.s","control.mA","Ewe.V","X.I..mA","dq.mA.h","X.Q.Qo..mA.h","Energy.W.h","Q.charge.discharge.mA.h","half.cycle"
"2069",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20615.9189792036,1.26699995994568,0.0701889172196388,1.26579642295837,0.00351695911639267,-0.377668096603221,0.000623490039072041,0.260254325884316,11
"2070",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20625.9189796785,1.26699995994568,0.0727086514234543,1.26619005203247,0.00351694467928675,-0.374151151923935,0.000623741288307827,0.263771270563602,11
"2071",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20635.9189801535,1.26699995994568,0.0755039751529694,1.26658391952515,0.00351692400561439,-0.37063422791832,0.000624001683832916,0.267288194569217,11
"2072",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20645.9189806285,1.26699995994568,0.078299306333065,1.26599323749542,0.00351699630684323,-0.367117231611477,0.000624271876063161,0.27080519087606,11
"2073",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20655.9189811035,1.26699995994568,0.0812914818525314,1.2663871049881,0.0035169443500042,-0.363600287261473,0.00062455259674208,0.274322135226064,11
"2074",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20665.9189815784,1.26699995994568,0.0845198929309845,1.26619005203247,0.00351696141574118,-0.360083325845732,0.000624844688807685,0.277839096641805,11
"2075",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20675.9189820534,1.26699995994568,0.0879057794809341,1.26599323749542,0.00351693526824315,-0.356566390577488,0.000625148094218241,0.281356031910049,11
"2076",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20685.9189825284,1.26699995994568,0.0910554453730583,1.26540267467499,0.00351691941552692,-0.353049471161962,0.000625462681451966,0.284872951325575,11
"2077",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20695.9189830034,1.26699995994568,0.0936932861804962,1.26540267467499,0.0035169418356816,-0.34953252932628,0.000625787580036836,0.288389893161257,11
"2078",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20705.9189834783,1.26699995994568,0.0962523892521858,1.26619005203247,0.00351697312189473,-0.346015556204385,0.00062612161635499,0.291906866283152,11
"2079",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20715.9189839533,1.26699995994568,0.0982603058218956,1.26619005203247,0.00351696841776371,-0.342498587786622,0.000626463863438691,0.295423834700916,11
"2080",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20725.9189844283,1.26699995994568,0.0998745039105415,1.26658391952515,0.00351695605953534,-0.338981631727086,0.000626812408008973,0.298940790760451,11
"2081",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20735.9189849033,1.26699995994568,0.100937515497208,1.2663871049881,0.00351694599098629,-0.3354646857361,0.000627165344975433,0.302457736751437,11
"2082",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20745.9189853782,1.26699995994568,0.101606823503971,1.26559948921204,0.00351692685272959,-0.33194775888337,0.000627521371498447,0.305974663604167,11
"2083",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20755.9189858532,1.26699995994568,0.102000527083874,1.2663871049881,0.00351688737107648,-0.328430871512294,0.000627879627069947,0.309491550975243,11
"2084",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20765.9189863282,1.26699995994568,0.102118641138077,1.26559948921204,0.00351687992718485,-0.324913991585109,0.000628238543156203,0.313008430902428,11
"2085",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20775.9189868032,1.26699995994568,0.102197386324406,1.26619005203247,0.0035168902131584,-0.321397101371951,0.000628597956599378,0.316525321115586,11
"2086",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20785.9189872781,1.26699995994568,0.101921789348125,1.26619005203247,0.00351687763207489,-0.317880223739876,0.000628956859880313,0.320042198747661,11
"2087",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20795.9189877531,1.26699995994568,0.101685561239719,1.26658391952515,0.00351687850813071,-0.314363345231745,0.000629315000400146,0.323559077255792,11
"2088",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20805.9189882281,1.26699995994568,0.101409964263439,1.26579642295837,0.0035169232396947,-0.31084642199205,0.000629672331172294,0.327076000495487,11
"2089",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20815.9189887031,1.26699995994568,0.10113437473774,1.2663871049881,0.00351688878807757,-0.307329533203973,0.000630028702081367,0.330592889283564,11
"2090",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20825.918989178,1.26699995994568,0.100819408893585,1.26579642295837,0.00351686702112357,-0.303812666182849,0.000630383973559447,0.334109756304688,11
"2091",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20835.918989653,1.26699995994568,0.100622549653053,1.26540267467499,0.00351691372864776,-0.300295752454201,0.000630738104045499,0.337626670033336,11
"2092",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20845.918990128,1.26699995994568,0.100150100886822,1.26599323749542,0.00351689776400725,-0.296778854690194,0.000631091063882626,0.341143567797343,11
"2093",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20855.9189906029,1.26699995994568,0.0998745039105415,1.26579642295837,0.00351692367752393,-0.29326193101267,0.000631442748351122,0.344660491474867,11
"2094",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20865.9189910779,1.26699995994568,0.0997170209884644,1.26619005203247,0.00351689950837029,-0.2897450315043,0.000631793720498722,0.348177390983237,11
"2095",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20875.9189915529,1.26699995994568,0.0993626862764359,1.2663871049881,0.00351698974443807,-0.286228041759862,0.000632143715744408,0.351694380727675,11
"2096",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20885.9189920279,1.26699995994568,0.0991264581680298,1.26579642295837,0.00351698307401604,-0.282711058685846,0.000632492712181898,0.355211363801691,11
"2097",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20895.9189925028,1.26699995994568,0.0987327545881271,1.26579642295837,0.00351699050605297,-0.279194068179793,0.000632840691232992,0.358728354307744,11
"2098",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20905.9189929778,1.26699995994568,0.09857527166605,1.26619005203247,0.00351697694235378,-0.275677091237439,0.000633187707107613,0.362245331250098,11
"2099",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20915.9189934528,1.26699995994568,0.0982603058218956,1.26559948921204,0.00351696939574348,-0.272160121841696,0.000633533779403381,0.365762300645841,11
"2100",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20925.9189939278,1.26699995994568,0.0980634465813637,1.26599323749542,0.00351699608180258,-0.268643125759893,0.000633878997188417,0.369279296727644,11
"2101",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20935.9189944027,1.26699995994568,0.0977878496050835,1.26658391952515,0.00351699247671498,-0.265126133283178,0.000634223469362694,0.372796289204359,11
"2102",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20945.9189948777,1.26699995994568,0.0976303666830063,1.26559948921204,0.00351690694073836,-0.26160922634244,0.000634567133055147,0.376313196145097,11
"2103",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20955.9189953527,1.26699995994568,0.0975122600793839,1.26520586013794,0.00351692553877831,-0.258092300803661,0.00063490995631855,0.379830121683876,11
"2104",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20965.9189958277,1.26699995994568,0.0971972942352295,1.26619005203247,0.00351690880543656,-0.254575391998225,0.000635251958828403,0.383347030489312,11
"2105",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20975.9189963026,1.26699995994568,0.0970004349946976,1.26579642295837,0.0035169394318925,-0.251058452566332,0.00063559320583745,0.386863969921205,11
"2106",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20985.9189967776,1.26699995994568,0.0967248380184174,1.26579642295837,0.00351689775605996,-0.247541554810272,0.000635933695946406,0.390380867677265,11
"2107",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,20995.9189972526,1.26699995994568,0.0966067314147949,1.26619005203247,0.0035168565186527,-0.24402469829162,0.000636273461926625,0.393897724195917,11
"2108",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21005.9189977276,1.26699995994568,0.0963311344385147,1.2663871049881,0.00351685619764858,-0.240507842093971,0.000636612485474054,0.397414580393566,11
"2109",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21015.9189982025,1.26699995994568,0.0961736515164375,1.26619005203247,0.00351685870978567,-0.236990983384185,0.000636950814546305,0.400931439103352,11
"2110",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21025.9189986775,1.26699995994568,0.0958980545401573,1.2663871049881,0.00351687337365415,-0.233474110010531,0.000637288513200031,0.404448312477006,11
"2111",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21035.9189991525,1.26699995994568,0.0958193093538284,1.26579642295837,0.00351690683868196,-0.229957203171849,0.00063762552299471,0.407965219315688,11
"2112",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21045.9189996275,1.26699995994568,0.0956224575638771,1.2663871049881,0.00351689775625865,-0.226440305415591,0.000637961921106862,0.411482117071946,11
"2113",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21055.9190001024,1.26699995994568,0.0953862369060516,1.26599323749542,0.00351689130246639,-0.222923414113124,0.00063829765594465,0.414999008374413,11
"2114",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21065.9190005774,1.26699995994568,0.0952287539839745,1.26619005203247,0.00351689895894792,-0.219406515154176,0.000638632708364816,0.418515907333361,11
"2115",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21075.9190010524,1.26699995994568,0.0949137806892395,1.26737129688263,0.00351693275603983,-0.215889582398136,0.000638967111284435,0.422032840089401,11
"2116",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21085.9190015274,1.26699995994568,0.0947169288992882,1.26579642295837,0.00351695594489574,-0.212372626453241,0.000639300828009061,0.425549796034296,11
"2117",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21095.9190020023,1.26699995994568,0.094677560031414,1.26599323749542,0.00351698909050888,-0.208855637362732,0.000639633944912656,0.429066785124805,11
"2118",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21105.9190024773,1.26699995994568,0.0944807082414627,1.26678073406219,0.00351694085200628,-0.205338696510726,0.000639966428229589,0.432583725976811,11
"2119",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21115.9190029523,1.26699995994568,0.0942838490009308,1.26619005203247,0.0035168859439426,-0.201821810566783,0.000640298273888417,0.436100611920754,11
"2120",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21125.9190034273,1.26699995994568,0.0941263660788536,1.26579642295837,0.00351690191613303,-0.19830490865065,0.000640629520927171,0.439617513836887,11
"2121",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21135.9190039022,1.26699995994568,0.0940082520246506,1.2663871049881,0.00351690256562498,-0.194788006085025,0.000640960243389015,0.443134416402512,11
"2122",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21145.9190043772,1.26699995994568,0.093732662498951,1.26599323749542,0.00351688299437364,-0.191271123090651,0.000641290453221707,0.446651299396886,11
"2123",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21155.9190048522,1.26699995994568,0.0936932861804962,1.26579642295837,0.00351686045640045,-0.187754262634251,0.000641620078234213,0.450168159853286,11
"2124",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21165.9190053272,1.26699995994568,0.0935751795768738,1.26579642295837,0.00351688561956088,-0.18423737701469,0.000641949210243482,0.453685045472847,11
"2125",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21175.9190058021,1.26699995994568,0.0933389514684677,1.26579642295837,0.00351690311683549,-0.180720473897854,0.000642277937916107,0.457201948589682,11
"2126",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21185.9190062771,1.26699995994568,0.0934176966547966,1.2663871049881,0.00351690935452779,-0.177203564543327,0.000642606187062499,0.46071885794421,11
"2127",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21195.9190067521,1.26699995994568,0.0931027308106422,1.2663871049881,0.00351691121121248,-0.173686653332114,0.000642933922987237,0.464235769155423,11
"2128",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21205.9190072271,1.26699995994568,0.0929846167564392,1.26619005203247,0.00351686472800043,-0.170169788604114,0.000643261119728299,0.467752633883423,11
"2129",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21215.919007702,1.26699995994568,0.0928665027022362,1.26559948921204,0.00351685663017962,-0.166652931973934,0.000643587820188531,0.471269490513603,11
"2130",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21225.919008177,1.26699995994568,0.092709019780159,1.26599323749542,0.00351687653859456,-0.16313605543534,0.000643914069475503,0.474786367052197,11
"2131",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21235.919008652,1.26699995994568,0.0926696509122849,1.26559948921204,0.00351689677476883,-0.159619158660571,0.000644239893176253,0.478303263826966,11
"2132",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21245.919009127,1.26699995994568,0.0924727916717529,1.26579642295837,0.0035169206182162,-0.156102238042355,0.0006445652361553,0.481820184445182,11
"2133",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21255.9190096019,1.26699995994568,0.0923153087496758,1.26579642295837,0.00351688080463145,-0.152585357237723,0.00064489020290352,0.485337065249814,11
"2134",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21265.9190100769,1.26699995994568,0.0921972021460533,1.26599323749542,0.00351684165106879,-0.149068515586654,0.000645214675884491,0.488853906900883,11
"2135",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21275.9190105519,1.26699995994568,0.0920790880918503,1.2663871049881,0.00351686494655079,-0.145551650640104,0.000645538648672038,0.492370771847434,11
"2136",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21285.9190110269,1.26699995994568,0.0919609740376472,1.26599323749542,0.00351687762975693,-0.142034773010347,0.00064586217979386,0.49588764947719,11
"2137",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21295.9190115018,1.26699995994568,0.0917641222476959,1.26619005203247,0.00351684930649069,-0.138517923703856,0.000646185277314414,0.499404498783681,11
"2138",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21305.9190119768,1.26699995994568,0.091685377061367,1.26658391952515,0.00351683333655198,-0.135001090367304,0.000646507924614776,0.502921332120233,11
"2139",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21315.9190124518,1.26699995994568,0.0914885252714157,1.26658391952515,0.00351687172651291,-0.131484218640791,0.00064683009489057,0.506438203846746,11
"2140",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21325.9190129268,1.26699995994568,0.0914097800850868,1.26658391952515,0.00351679691745175,-0.127967421723339,0.000647151793371522,0.509955000764198,11
"2141",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21335.9190134017,1.26699995994568,0.0914097800850868,1.26658391952515,0.00351682972576883,-0.12445059199757,0.000647473066288953,0.513471830489967,11
"2142",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21345.9190138767,1.26699995994568,0.0911341831088066,1.26599323749542,0.00351681583629714,-0.120933776161273,0.000647793940445723,0.516988646326264,11
"2143",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21355.9190143517,1.26699995994568,0.0911341831088066,1.26540267467499,0.00351683432175054,-0.117416941839523,0.000648114366453464,0.520505480648014,11
"2144",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21365.9190148266,1.26699995994568,0.0908192172646523,1.26619005203247,0.00351684843103091,-0.113900093408492,0.000648434382238843,0.524022329079045,11
"2145",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21375.9190153016,1.26699995994568,0.0908979624509811,1.26579642295837,0.00351688507000605,-0.110383208338486,0.000648753918431397,0.527539214149051,11
"2146",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21385.9190157766,1.26699995994568,0.0905829966068268,1.26579642295837,0.00351689327332709,-0.106866315065159,0.000649073044441818,0.531056107422378,11
"2147",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21395.9190162516,1.26699995994568,0.0906223654747009,1.26658391952515,0.00351690311690172,-0.103349411948257,0.000649391827016125,0.53457301053928,11
"2148",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21405.9190167265,1.26699995994568,0.0903861448168755,1.26579642295837,0.0035168995057212,-0.0998325124425358,0.000649710276063846,0.538089910045001,11
"2149",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21415.9190172015,1.26699995994568,0.0904255136847496,1.26540267467499,0.00351685400850243,-0.0963156584340334,0.000650028401647405,0.541606764053504,11
"2150",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21425.9190176765,1.26699995994568,0.0902286618947983,1.26520586013794,0.00351684843136205,-0.0927988100026713,0.000650346197602794,0.545123612484866,11
"2151",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21435.9190181515,1.26699995994568,0.0901499167084694,1.2663871049881,0.00351684187001652,-0.0892819681326548,0.000650663640113452,0.548640454354882,11
"2152",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21445.9190186264,1.26699995994568,0.0901499167084694,1.26520586013794,0.00351685564610693,-0.0857651124865479,0.000650980741643922,0.552157310000989,11
"2153",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21455.9190191014,1.26699995994568,0.0900711715221405,1.26619005203247,0.00351687391314242,-0.0822482385734055,0.000651297525688758,0.555674183914132,11
"2154",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21465.9190195764,1.26699995994568,0.0899136886000633,1.26619005203247,0.00351682961669233,-0.0787314089567131,0.000651613934147056,0.559191013530824,11
"2155",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21475.9190200514,1.26699995994568,0.0898743197321892,1.26579642295837,0.00351683651434051,-0.0752145724423726,0.000651930052180327,0.562707850045164,11
"2156",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21485.9190205263,1.26699995994568,0.089716836810112,1.26658391952515,0.00351684099177519,-0.0716977314505974,0.000652245815105368,0.56622469103694,11
"2157",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21495.9190210013,1.26699995994568,0.089716836810112,1.26619005203247,0.00351689929021729,-0.0681808321603802,0.000652561226751945,0.569741590327157,11
"2158",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21505.9190214763,1.26699995994568,0.0894412398338318,1.26559948921204,0.00351688791387611,-0.064663944246504,0.00065287625098596,0.573258478241033,11
"2159",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21515.9190219513,1.26699995994568,0.0894412398338318,1.26599323749542,0.00351689217739635,-0.0611470520691077,0.000653190938246581,0.576775370418429,11
"2160",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21525.9190224262,1.26699995994568,0.0893625020980835,1.26599323749542,0.00351686658567852,-0.0576301854834292,0.000653505323561869,0.580292237004108,11
"2161",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21535.9190229012,1.26699995994568,0.0894018709659576,1.26619005203247,0.00351686790002717,-0.054113317583402,0.000653819365940371,0.583809104904135,11
"2162",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21545.9190233762,1.26699995994568,0.0892443880438805,1.26678073406219,0.00351687402698729,-0.0505964435564147,0.000654133105742588,0.587325978931122,11
"2163",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21555.9190238512,1.26699995994568,0.0890475362539291,1.26599323749542,0.0035168407779932,-0.0470796027784215,0.000654446549868985,0.590842819709115,11
"2164",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21565.9190243261,1.26699995994568,0.0890869051218033,1.2663871049881,0.00351682404074404,-0.0435627787376775,0.000654759669202959,0.59435964374986,11
"2165",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21575.9190248011,1.26699995994568,0.088890053331852,1.26540267467499,0.00351688528994719,-0.0400458934477303,0.000655072501304733,0.597876529039807,11
"2166",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21585.9190252761,1.26699995994568,0.0887325704097748,1.26559948921204,0.00351686177525255,-0.0365290316724777,0.00065538502185389,0.601393390815059,11
"2167",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21595.9190257511,1.26699995994568,0.0887325704097748,1.26697754859924,0.00351683377643426,-0.0330121978960435,0.00065569723070727,0.604910224591494,11
"2168",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21605.919026226,1.26699995994568,0.0886538252234459,1.26678073406219,0.00351687118179268,-0.0294953267142508,0.000656009120318633,0.608427095773286,11
"2169",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21615.919026701,1.26699995994568,0.0885357111692429,1.26579642295837,0.00351679888354407,-0.0259785278307067,0.000656320697388239,0.61194389465683,11
"2170",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21625.919027176,1.26699995994568,0.0884569734334946,1.26579642295837,0.0035168475525909,-0.0224616802781158,0.000656631971080125,0.615460742209421,11
"2171",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21635.919027651,1.26699995994568,0.0883388593792915,1.2663871049881,0.00351686910000112,-0.0189448111781147,0.000656942938548633,0.618977611309422,11
"2172",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21645.9190281259,1.26699995994568,0.0883782282471657,1.2663871049881,0.00351687391532792,-0.0154279372627868,0.00065725357850456,0.62249448522475,11
"2173",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21655.9190286009,1.26699995994568,0.0881813764572144,1.26520586013794,0.00351687303867605,-0.0119110642241107,0.000657563926061727,0.626011358263426,11
"2174",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21665.9190290759,1.26699995994568,0.0881026312708855,1.26559948921204,0.00351684777432018,-0.00839421644979053,0.000657873966995382,0.629528206037747,11
"2175",1,TRUE,FALSE,TRUE,FALSE,TRUE,2,115,21675.9150295507,1.26699995994568,0.08786641061306,1.26658391952515,0.00351555092612902,-0.00487866552366151,0.000658183573295876,0.633043756963875,11
"2176",3,TRUE,FALSE,FALSE,TRUE,FALSE,4,115,21675.9370295517,0,0.0181407127529383,0,7.03657733069526e-06,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2177",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21705.9370309766,0,0.00361288664862514,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2178",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21735.9370324016,0,0.00227427924983203,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2179",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21765.9370338265,0,0.00168371712788939,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2180",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21795.9370352514,0,0.00132937985472381,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2181",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21825.9370366763,0,0.00109315500594676,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2182",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21855.9370381013,0,0.000975042639765888,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2183",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21885.9370395262,0,0.000778188579715788,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2184",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21915.9370409511,0,0.000738817790988833,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2185",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21945.937042376,0,0.00066007615532726,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2186",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,21975.937043801,0,0.000620705366600305,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2187",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22005.9370452259,0,0.000502592942211777,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2188",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22035.9370466508,0,0.000502592942211777,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2189",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22065.9370480757,0,0.000502592942211777,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2190",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22095.9370495006,0,0.000305738911265507,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2191",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22125.9370509256,0,0.000345109729096293,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2192",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22155.9370523505,0,0.000423851335654035,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2193",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22185.9370537754,0,0.000384480517823249,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2194",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22215.9370552003,0,0.000345109729096293,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2195",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22245.9370566253,0,0.000266368093434721,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2196",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22275.9370580502,0,0.000187626501428895,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2197",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22305.9370594751,0,0.000226997304707766,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2198",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22335.9370609,0,0.000226997304707766,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2199",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22365.937062325,0,0.000108884887595195,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2200",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22395.9370637499,0,6.95140770403668e-05,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2201",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22425.9370651748,0,0.000108884887595195,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2202",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22455.9370665997,0,6.95140770403668e-05,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2203",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22485.9370680247,0,6.95140770403668e-05,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2204",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22515.9370694496,0,6.95140770403668e-05,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
"2205",3,TRUE,FALSE,FALSE,FALSE,FALSE,4,115,22545.9370708745,0,6.95140770403668e-05,0,0,-0.00487162894633081,0.000658184191574649,0.633050793541206,11
