cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	
0.000000000000000E+000	0	0	0	1.375716065343004E+003	1.375716065343004E+003	1.5242258E+000	-2.883175155324924E-001	1.093856705122027E-001	1.093856705122027E-001	0.000000000000000E+000	-9.610584307561319E-003
0.000000000000000E+000	0	0	0	1.495716071042698E+003	1.495716071042698E+003	1.5230832E+000	-2.883432568322500E-001	1.189971128631300E-001	1.189971128631300E-001	0.000000000000000E+000	-9.611442350927327E-003
0.000000000000000E+000	0	0	0	1.615716076742392E+003	1.615716076742392E+003	1.5219405E+000	-2.883614824908143E-001	1.286091627360383E-001	1.286091627360383E-001	0.000000000000000E+000	-9.612049872908326E-003
0.000000000000000E+000	0	0	0	1.735716082442086E+003	1.735716082442086E+003	1.5205615E+000	-2.883554115906426E-001	1.382210102455980E-001	1.382210102455980E-001	0.000000000000000E+000	-9.611847509559658E-003
0.000000000000000E+000	0	0	0	1.855716088141780E+003	1.855716088141780E+003	1.5191823E+000	-2.883520002982716E-001	1.478327440454066E-001	1.478327440454066E-001	0.000000000000000E+000	-9.611733799808555E-003
0.000000000000000E+000	0	0	0	1.975716093841475E+003	1.975716093841475E+003	1.5174092E+000	-2.883539602742357E-001	1.574445431777504E-001	1.574445431777504E-001	0.000000000000000E+000	-9.611799132343796E-003
0.000000000000000E+000	0	0	0	2.095716099541169E+003	2.095716099541169E+003	1.5155178E+000	-2.883614266601396E-001	1.670565911896361E-001	1.670565911896361E-001	0.000000000000000E+000	-9.612048011885749E-003
0.000000000000000E+000	0	0	0	2.215716105240863E+003	2.215716105240863E+003	1.5131143E+000	-2.883745697553862E-001	1.766690773047176E-001	1.766690773047176E-001	0.000000000000000E+000	-9.612486115081443E-003
0.000000000000000E+000	0	0	0	2.335716110940557E+003	2.335716110940557E+003	1.5105138E+000	-2.883900802059465E-001	1.862820804348422E-001	1.862820804348422E-001	0.000000000000000E+000	-9.613003130124675E-003
0.000000000000000E+000	0	0	0	2.455716116640251E+003	2.455716116640251E+003	1.5073615E+000	-2.883889868367727E-001	1.958950471193261E-001	1.958950471193261E-001	0.000000000000000E+000	-9.612966684483819E-003
0.000000000000000E+000	0	0	0	2.575716122339945E+003	2.575716122339945E+003	1.5033031E+000	-2.884036862275985E-001	2.055085037835274E-001	2.055085037835274E-001	0.000000000000000E+000	-9.613456664201285E-003
0.000000000000000E+000	0	0	0	2.695716128039639E+003	2.695716128039639E+003	1.4981414E+000	-2.884043559801248E-001	2.151219827728139E-001	2.151219827728139E-001	0.000000000000000E+000	-9.613478989286555E-003
0.000000000000000E+000	0	0	0	2.815716133739334E+003	2.815716133739334E+003	1.4911671E+000	-2.883912030689871E-001	2.247350233317084E-001	2.247350233317084E-001	0.000000000000000E+000	-9.613040558894476E-003
0.000000000000000E+000	0	0	0	2.929992139167152E+003	2.929992139167152E+003	1.4811589E+000	-2.883911037044505E-001	2.338895187017818E-001	2.338895187017818E-001	0.000000000000000E+000	-9.154495370073451E-003
0.000000000000000E+000	0	0	0	3.009980142966378E+003	3.009980142966378E+003	1.4711506E+000	-2.883786236398841E-001	2.402969716027048E-001	2.402969716027048E-001	0.000000000000000E+000	-6.407452900922960E-003
0.000000000000000E+000	0	0	0	3.062146145444131E+003	3.062146145444131E+003	1.4611424E+000	-2.883801013980846E-001	2.444757596816123E-001	2.444757596816123E-001	0.000000000000000E+000	-4.178788078907463E-003
0.000000000000000E+000	0	0	0	3.098286147160688E+003	3.098286147160688E+003	1.4511341E+000	-2.883814399353972E-001	2.473707890522480E-001	2.473707890522480E-001	0.000000000000000E+000	-2.895029370635748E-003
0.000000000000000E+000	0	0	0	3.123284148348030E+003	3.123284148348030E+003	1.4411259E+000	-2.883881490749471E-001	2.493733244114121E-001	2.493733244114121E-001	0.000000000000000E+000	-2.002535359164079E-003
0.000000000000000E+000	0	0	0	3.139344149110839E+003	3.139344149110839E+003	1.4311177E+000	-2.883931286278534E-001	2.506598782630099E-001	2.506598782630099E-001	0.000000000000000E+000	-1.286553851597839E-003
0.000000000000000E+000	0	0	0	3.149794149607187E+003	3.149794149607187E+003	1.4211094E+000	-2.883654507135190E-001	2.514969391249782E-001	2.514969391249782E-001	0.000000000000000E+000	-8.370608619683318E-004
0.000000000000000E+000	0	0	0	3.156960149947554E+003	3.156960149947554E+003	1.4111011E+000	-2.883751899849104E-001	2.520709659887519E-001	2.520709659887519E-001	0.000000000000000E+000	-5.740268637736639E-004
0.000000000000000E+000	0	0	0	3.162004150187131E+003	3.162004150187131E+003	1.4010535E+000	-2.883751413976993E-001	2.524750116227236E-001	2.524750116227236E-001	0.000000000000000E+000	-4.040456339716911E-004
0.000000000000000E+000	0	0	0	3.165590150357457E+003	3.165590150357457E+003	1.3910452E+000	-2.883814614828867E-001	2.527622716143892E-001	2.527622716143892E-001	0.000000000000000E+000	-2.872599916656812E-004
0.000000000000000E+000	0	0	0	3.168386150490260E+003	3.168386150490260E+003	1.3810370E+000	-2.883466594836918E-001	2.529862208638919E-001	2.529862208638919E-001	0.000000000000000E+000	-2.239492495026853E-004
0.000000000000000E+000	0	0	0	3.170846150607103E+003	3.170846150607103E+003	1.3709893E+000	-2.883519563185504E-001	2.531832613767352E-001	2.531832613767352E-001	0.000000000000000E+000	-1.970405128432645E-004
0.000000000000000E+000	0	0	0	3.173192150718533E+003	3.173192150718533E+003	1.3609418E+000	-2.883548721310218E-001	2.533711726439992E-001	2.533711726439992E-001	0.000000000000000E+000	-1.879112672640218E-004
0.000000000000000E+000	0	0	0	3.175538150829962E+003	3.175538150829962E+003	1.3509334E+000	-2.883498337602930E-001	2.535590806279248E-001	2.535590806279248E-001	0.000000000000000E+000	-1.879079839256075E-004
0.000000000000000E+000	0	0	0	3.177902150942246E+003	3.177902150942246E+003	1.3409252E+000	-2.883622702754379E-001	2.537484385277330E-001	2.537484385277330E-001	0.000000000000000E+000	-1.893578998082214E-004
0.000000000000000E+000	0	0	0	3.180328151057474E+003	3.180328151057474E+003	1.3309170E+000	-2.883425027591690E-001	2.539427493457661E-001	2.539427493457661E-001	0.000000000000000E+000	-1.943108180330859E-004
0.000000000000000E+000	0	0	0	3.182790151174413E+003	3.182790151174413E+003	1.3209088E+000	-2.883460089622951E-001	2.541399459868172E-001	2.541399459868172E-001	0.000000000000000E+000	-1.971966410511070E-004
0.000000000000000E+000	0	0	0	3.185320151294582E+003	3.185320151294582E+003	1.3109004E+000	-2.883404713534219E-001	2.543425852721432E-001	2.543425852721432E-001	0.000000000000000E+000	-2.026392853260040E-004
0.000000000000000E+000	0	0	0	3.187902151417220E+003	3.187902151417220E+003	1.3008922E+000	-2.883522591487974E-001	2.545493979300558E-001	2.545493979300558E-001	0.000000000000000E+000	-2.068126579125722E-004
0.000000000000000E+000	0	0	0	3.190544151542708E+003	3.190544151542708E+003	1.2908840E+000	-2.883659828595931E-001	2.547610265308617E-001	2.547610265308617E-001	0.000000000000000E+000	-2.116286008059979E-004
0.000000000000000E+000	0	0	0	3.193256151671521E+003	3.193256151671521E+003	1.2807970E+000	-2.883826544935600E-001	2.549782748075656E-001	2.549782748075656E-001	0.000000000000000E+000	-2.172482767038875E-004
0.000000000000000E+000	0	0	0	3.196050151804229E+003	3.196050151804229E+003	1.2707887E+000	-2.883870092628538E-001	2.552020951803856E-001	2.552020951803856E-001	0.000000000000000E+000	-2.238203728199005E-004
0.000000000000000E+000	0	0	0	3.198862151937792E+003	3.198862151937792E+003	1.2607805E+000	-2.883581349733435E-001	2.554273349342908E-001	2.554273349342908E-001	0.000000000000000E+000	-2.252397539052698E-004
0.000000000000000E+000	0	0	0	3.201814152078005E+003	3.201814152078005E+003	1.2507722E+000	-2.883819331284774E-001	2.556638081306881E-001	2.556638081306881E-001	0.000000000000000E+000	-2.364731963972251E-004
0.000000000000000E+000	0	0	0	3.204836152221542E+003	3.204836152221542E+003	1.2407640E+000	-2.883814022710772E-001	2.559058883082038E-001	2.559058883082038E-001	0.000000000000000E+000	-2.420801775157452E-004
0.000000000000000E+000	0	0	0	3.208020152372774E+003	3.208020152372774E+003	1.2307557E+000	-2.883833316421425E-001	2.561609473558598E-001	2.561609473558598E-001	0.000000000000000E+000	-2.550590476559268E-004
0.000000000000000E+000	0	0	0	3.211370152531890E+003	3.211370152531890E+003	1.2207081E+000	-2.883704119331120E-001	2.564292920574877E-001	2.564292920574877E-001	0.000000000000000E+000	-2.683447016278903E-004
0.000000000000000E+000	0	0	0	3.214902152699651E+003	3.214902152699651E+003	1.2106998E+000	-2.883633320893089E-001	2.567122085400753E-001	2.567122085400753E-001	0.000000000000000E+000	-2.829164825876554E-004
0.000000000000000E+000	0	0	0	3.218718152880901E+003	3.218718152880901E+003	1.2006916E+000	-2.883654464077887E-001	2.570178759277860E-001	2.570178759277860E-001	0.000000000000000E+000	-3.056673877106772E-004
0.000000000000000E+000	0	0	0	3.222758153072791E+003	3.222758153072791E+003	1.1906834E+000	-2.883753876227478E-001	2.573414972114894E-001	2.573414972114894E-001	0.000000000000000E+000	-3.236212837033801E-004
0.000000000000000E+000	0	0	0	3.227166153282160E+003	3.227166153282160E+003	1.1806751E+000	-2.883699261837206E-001	2.576945901823209E-001	2.576945901823209E-001	0.000000000000000E+000	-3.530929708315267E-004
0.000000000000000E+000	0	0	0	3.231888153506443E+003	3.231888153506443E+003	1.1706668E+000	-2.883618236060103E-001	2.580728247922493E-001	2.580728247922493E-001	0.000000000000000E+000	-3.782346099283960E-004
0.000000000000000E+000	0	0	0	3.236896153744310E+003	3.236896153744310E+003	1.1606586E+000	-2.883699548128743E-001	2.584739794595539E-001	2.584739794595539E-001	0.000000000000000E+000	-4.011546673046218E-004
0.000000000000000E+000	0	0	0	3.242198153996142E+003	3.242198153996142E+003	1.1506109E+000	-2.883787553069226E-001	2.588986973021262E-001	2.588986973021262E-001	0.000000000000000E+000	-4.247178425722652E-004
0.000000000000000E+000	0	0	0	3.247718154258328E+003	3.247718154258328E+003	1.1405634E+000	-2.883917652333639E-001	2.593408980298207E-001	2.593408980298207E-001	0.000000000000000E+000	-4.422007276945644E-004
0.000000000000000E+000	0	0	0	3.253450154530583E+003	3.253450154530583E+003	1.1305550E+000	-2.883896463615095E-001	2.598000784552262E-001	2.598000784552262E-001	0.000000000000000E+000	-4.591804254055023E-004
0.000000000000000E+000	0	0	0	3.259306154808728E+003	3.259306154808728E+003	1.1205075E+000	-2.883864138096734E-001	2.602691870439715E-001	2.602691870439715E-001	0.000000000000000E+000	-4.691085887451967E-004
0.000000000000000E+000	0	0	0	3.265172155087348E+003	3.265172155087348E+003	1.1104598E+000	-2.883839491500312E-001	2.607390926901003E-001	2.607390926901003E-001	0.000000000000000E+000	-4.699056461287869E-004
0.000000000000000E+000	0	0	0	3.271178155372618E+003	3.271178155372618E+003	1.1004516E+000	-2.883857294691519E-001	2.612202162382835E-001	2.612202162382835E-001	0.000000000000000E+000	-4.811235481831762E-004
0.000000000000000E+000	0	0	0	3.277150155656273E+003	3.277150155656273E+003	1.0904433E+000	-2.883791125329906E-001	2.616986051665743E-001	2.616986051665743E-001	0.000000000000000E+000	-4.783889282908704E-004
0.000000000000000E+000	0	0	0	3.283152155941352E+003	3.283152155941352E+003	1.0804350E+000	-2.883528198576728E-001	2.621793534185158E-001	2.621793534185158E-001	0.000000000000000E+000	-4.807482519414690E-004
0.000000000000000E+000	0	0	0	3.289174156227382E+003	3.289174156227382E+003	1.0704268E+000	-2.883658602046408E-001	2.626617254442473E-001	2.626617254442473E-001	0.000000000000000E+000	-4.823720257315371E-004
0.000000000000000E+000	0	0	0	3.295144156510942E+003	3.295144156510942E+003	1.0603791E+000	-2.883536576845591E-001	2.631399119492869E-001	2.631399119492869E-001	0.000000000000000E+000	-4.781865050395330E-004
0.000000000000000E+000	0	0	0	3.301184156797826E+003	3.301184156797826E+003	1.0503315E+000	-2.883718543793806E-001	2.636237358612816E-001	2.636237358612816E-001	0.000000000000000E+000	-4.838239119946957E-004
0.000000000000000E+000	0	0	0	3.307256157086231E+003	3.307256157086231E+003	1.0403233E+000	-2.883578224747611E-001	2.641100994116234E-001	2.641100994116234E-001	0.000000000000000E+000	-4.863635503417916E-004
0.000000000000000E+000	0	0	0	3.313254157371121E+003	3.313254157371121E+003	1.0303150E+000	-2.883542870589361E-001	2.645905297160480E-001	2.645905297160480E-001	0.000000000000000E+000	-4.804303044246303E-004
0.000000000000000E+000	0	0	0	3.319304157658480E+003	3.319304157658480E+003	1.0203068E+000	-2.883702700565658E-001	2.650751519984670E-001	2.650751519984670E-001	0.000000000000000E+000	-4.846222824189398E-004
0.000000000000000E+000	0	0	0	3.325356157945935E+003	3.325356157945935E+003	1.0102985E+000	-2.883885470727242E-001	2.655599652122955E-001	2.655599652122955E-001	0.000000000000000E+000	-4.848132138285372E-004
0.000000000000000E+000	0	0	0	3.331440158234909E+003	3.331440158234909E+003	1.0002903E+000	-2.883896088501514E-001	2.660473436744015E-001	2.660473436744015E-001	0.000000000000000E+000	-4.873784621059894E-004
0.000000000000000E+000	0	0	0	3.331684158246499E+003	3.331684158246499E+003	9.9989629E-001	-2.883906527928745E-001	2.660668901529081E-001	2.660668901529081E-001	0.000000000000000E+000	-1.954647850659158E-005
0.000000000000000E+000	0	0	0	3.331686158246594E+003	3.331686158246594E+003	1.0000933E+000	-2.885165971570215E-001	2.660670504399142E-001	2.660670504399142E-001	0.000000000000000E+000	-1.602870060337914E-007
1.000000000000000E+000	1	1	1	3.331688158246689E+003	0.000000000000000E+000	1.0253503E+000	2.837725146930681E-001	1.576514045397441E-007	0.000000000000000E+000	1.576514045397441E-007	1.576514045397441E-007
1.000000000000000E+000	1	1	0	3.331694158246974E+003	6.000000284984708E-003	1.0357525E+000	2.886318824686488E-001	6.387045648362902E-007	0.000000000000000E+000	6.387045648362902E-007	4.810531602965461E-007
1.000000000000000E+000	1	1	0	3.331718158248113E+003	3.000000142492354E-002	1.0461943E+000	2.890751299049411E-001	2.565872189071443E-006	0.000000000000000E+000	2.565872189071443E-006	1.927167624235153E-006
1.000000000000000E+000	1	1	0	3.331774158250773E+003	8.600000408478081E-002	1.0563207E+000	2.890985853959148E-001	7.062961508830388E-006	0.000000000000000E+000	7.062961508830388E-006	4.497089319758945E-006
1.000000000000000E+000	1	1	0	3.331894158256473E+003	2.060000097844750E-001	1.0663683E+000	2.892360172380039E-001	1.670416254136297E-005	0.000000000000000E+000	1.670416254136297E-005	9.641201032532585E-006
1.000000000000000E+000	1	1	0	3.332166158269392E+003	4.780000227037817E-001	1.0764160E+000	2.893421490589243E-001	3.856557039750947E-005	0.000000000000000E+000	3.856557039750947E-005	2.186140785614650E-005
1.000000000000000E+000	1	1	0	3.332740158296656E+003	1.052000049967319E+000	1.0864637E+000	2.893468973996873E-001	8.470032789640957E-005	0.000000000000000E+000	8.470032789640957E-005	4.613475749890010E-005
1.000000000000000E+000	1	1	0	3.333612158338074E+003	1.924000091385096E+000	1.0964719E+000	2.893296699562235E-001	1.547824068367481E-004	0.000000000000000E+000	1.547824068367481E-004	7.008207894033856E-005
1.000000000000000E+000	1	1	0	3.334652158387471E+003	2.964000140782446E+000	1.1065196E+000	2.893559875509042E-001	2.383741405440701E-004	0.000000000000000E+000	2.383741405440701E-004	8.359173370732201E-005
1.000000000000000E+000	1	1	0	3.335780158441048E+003	4.092000194359571E+000	1.1165671E+000	2.893664449503942E-001	3.290422976016998E-004	0.000000000000000E+000	3.290422976016998E-004	9.066815705762969E-005
1.000000000000000E+000	1	1	0	3.336958158497000E+003	5.270000250311568E+000	1.1266148E+000	2.893758483146298E-001	4.237325102421972E-004	0.000000000000000E+000	4.237325102421972E-004	9.469021264049742E-005
1.000000000000000E+000	1	1	0	3.338162158554187E+003	6.474000307498500E+000	1.1366625E+000	2.893507295661818E-001	5.205042588379647E-004	0.000000000000000E+000	5.205042588379647E-004	9.677174859576755E-005
1.000000000000000E+000	1	1	0	3.339366158611374E+003	7.678000364685431E+000	1.1467102E+000	2.893589106993328E-001	6.172787435683938E-004	0.000000000000000E+000	6.172787435683938E-004	9.677448473042911E-005
1.000000000000000E+000	1	1	0	3.340560158668086E+003	8.872000421397388E+000	1.1567184E+000	2.893324399368460E-001	7.132406740387279E-004	0.000000000000000E+000	7.132406740387279E-004	9.596193047033416E-005
1.000000000000000E+000	1	1	0	3.341732158723753E+003	1.004400047706440E+001	1.1667266E+000	2.893299023437802E-001	8.074336356090173E-004	0.000000000000000E+000	8.074336356090173E-004	9.419296157028940E-005
1.000000000000000E+000	1	1	0	3.342900158779230E+003	1.121200053254142E+001	1.1767743E+000	2.893152014809049E-001	9.013003498812515E-004	0.000000000000000E+000	9.013003498812515E-004	9.386671427223417E-005
1.000000000000000E+000	1	1	0	3.344048158833757E+003	1.236000058706850E+001	1.1868613E+000	2.893352291679817E-001	9.935661440094311E-004	0.000000000000000E+000	9.935661440094311E-004	9.226579412817955E-005
1.000000000000000E+000	1	1	0	3.345168158886954E+003	1.348000064026564E+001	1.1968696E+000	2.893276009588963E-001	1.083579179694255E-003	0.000000000000000E+000	1.083579179694255E-003	9.001303568482399E-005
1.000000000000000E+000	1	1	0	3.346266158939106E+003	1.457800069241785E+001	1.2069172E+000	2.893190539086706E-001	1.171821495327684E-003	0.000000000000000E+000	1.171821495327684E-003	8.824231563342943E-005
1.000000000000000E+000	1	1	0	3.347334158989834E+003	1.564600074314512E+001	1.2169255E+000	2.893383567004489E-001	1.257658545225858E-003	0.000000000000000E+000	1.257658545225858E-003	8.583704989817408E-005
1.000000000000000E+000	1	1	0	3.348384159039706E+003	1.669600079301745E+001	1.2269337E+000	2.893542205658355E-001	1.342053530232774E-003	0.000000000000000E+000	1.342053530232774E-003	8.439498500691520E-005
1.000000000000000E+000	1	1	0	3.349422159089008E+003	1.773400084231980E+001	1.2369419E+000	2.893538392152379E-001	1.425483891169230E-003	0.000000000000000E+000	1.425483891169230E-003	8.343036093645625E-005
1.000000000000000E+000	1	1	0	3.350428159136791E+003	1.874000089010224E+001	1.2469501E+000	2.893555252047428E-001	1.506342688997586E-003	0.000000000000000E+000	1.506342688997586E-003	8.085879782835643E-005
1.000000000000000E+000	1	1	0	3.351414159183623E+003	1.972600093693472E+001	1.2569978E+000	2.893508902821761E-001	1.585592686600155E-003	0.000000000000000E+000	1.585592686600155E-003	7.924999760256874E-005
1.000000000000000E+000	1	1	0	3.352396159230266E+003	2.070800098357722E+001	1.2670060E+000	2.893210511463259E-001	1.664513043744696E-003	0.000000000000000E+000	1.664513043744696E-003	7.892035714454121E-005
