cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	Efficiency/%	
2.500000000000000E+001	0	0	0	1.353939850513931E+006	3.200000356882811E-001	1.9901328E+000	-2.942204291161191E+000	2.631265372375815E-004	2.631265372375815E-004	0.000000000000000E+000	-1.307646565967136E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939868513934E+006	3.380000386387110E-001	1.9789436E+000	-2.942573515384101E+000	2.778394072261290E-004	2.778394072261290E-004	0.000000000000000E+000	-1.471286998854743E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939886513936E+006	3.560000406578183E-001	1.9683454E+000	-2.942267326284429E+000	2.925507455077604E-004	2.925507455077604E-004	0.000000000000000E+000	-1.471133828163147E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939904513938E+006	3.740000426769257E-001	1.9579836E+000	-2.942442378483761E+000	3.072629590504867E-004	3.072629590504867E-004	0.000000000000000E+000	-1.471221354272631E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939924513940E+006	3.940000440925360E-001	1.9471884E+000	-2.942061669010029E+000	3.236077472574349E-004	3.236077472574349E-004	0.000000000000000E+000	-1.634478820694817E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939944513943E+006	4.140000473707914E-001	1.9367871E+000	-2.942396206164982E+000	3.399543955266644E-004	3.399543955266644E-004	0.000000000000000E+000	-1.634664826922946E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939966513947E+006	4.360000509768724E-001	1.9259919E+000	-2.942609326330466E+000	3.579370110240416E-004	3.579370110240416E-004	0.000000000000000E+000	-1.798261549737718E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353939988513950E+006	4.580000545829535E-001	1.9157876E+000	-2.942555552112485E+000	3.759192979011439E-004	3.759192979011439E-004	0.000000000000000E+000	-1.798228687710232E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940012513953E+006	4.820000575855374E-001	1.9051106E+000	-2.942425896166005E+000	3.955354729963841E-004	3.955354729963841E-004	0.000000000000000E+000	-1.961617509524027E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940036513954E+006	5.060000587254763E-001	1.8951033E+000	-2.942590196239359E+000	4.151527419030834E-004	4.151527419030834E-004	0.000000000000000E+000	-1.961726890669929E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940062513955E+006	5.320000592619181E-001	1.8849385E+000	-2.942331510138091E+000	4.364029143591890E-004	4.364029143591890E-004	0.000000000000000E+000	-2.125017245610555E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940090513960E+006	5.600000638514757E-001	1.8746555E+000	-2.942587557479224E+000	4.592897102243538E-004	4.592897102243538E-004	0.000000000000000E+000	-2.288679586516486E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940120513964E+006	5.900000687688589E-001	1.8640178E+000	-2.942599752019883E+000	4.838113788439336E-004	4.838113788439336E-004	0.000000000000000E+000	-2.452166861957974E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940152513968E+006	6.220000721514225E-001	1.8537347E+000	-2.942524435020496E+000	5.099671543644702E-004	5.099671543644702E-004	0.000000000000000E+000	-2.615577552053663E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940186513972E+006	6.560000758618116E-001	1.8434123E+000	-2.942735813671518E+000	5.377596623043386E-004	5.377596623043386E-004	0.000000000000000E+000	-2.779250793986850E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940222513977E+006	6.920000817626715E-001	1.8332081E+000	-2.942496903559908E+000	5.671846361630660E-004	5.671846361630660E-004	0.000000000000000E+000	-2.942497385872735E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940260513983E+006	7.300000870600343E-001	1.8230432E+000	-2.942563211415464E+000	5.982450299468473E-004	5.982450299468473E-004	0.000000000000000E+000	-3.106039378378126E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940300513987E+006	7.700000908225775E-001	1.8129178E+000	-2.942652461297905E+000	6.309411714812287E-004	6.309411714812287E-004	0.000000000000000E+000	-3.269614153438144E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940344513990E+006	8.140000943094492E-001	1.8027135E+000	-2.942591629053232E+000	6.669061831308903E-004	6.669061831308903E-004	0.000000000000000E+000	-3.596501164966159E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940390513997E+006	8.600001009181142E-001	1.7925487E+000	-2.942684870349084E+000	7.045071618762449E-004	7.045071618762449E-004	0.000000000000000E+000	-3.760097874535454E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940438514002E+006	9.080001059919596E-001	1.7825021E+000	-2.942869083941317E+000	7.437454204764799E-004	7.437454204764799E-004	0.000000000000000E+000	-3.923825860023498E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940490514010E+006	9.600001145154238E-001	1.7723765E+000	-2.942679509746146E+000	7.862507981399863E-004	7.862507981399863E-004	0.000000000000000E+000	-4.250537766350641E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940544514015E+006	1.014000119641423E+000	1.7623693E+000	-2.942610169931170E+000	8.303899548789033E-004	8.303899548789033E-004	0.000000000000000E+000	-4.413915673891703E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940604514021E+006	1.074000125750899E+000	1.7522439E+000	-2.942718063167133E+000	8.794352609257072E-004	8.794352609257072E-004	0.000000000000000E+000	-4.904530604680379E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940666514028E+006	1.136000132188201E+000	1.7421973E+000	-2.942688005768191E+000	9.301148929536511E-004	9.301148929536511E-004	0.000000000000000E+000	-5.067963202794393E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940734514039E+006	1.204000143334270E+000	1.7319536E+000	-2.942602432592253E+000	9.856973924577406E-004	9.856973924577406E-004	0.000000000000000E+000	-5.558249950408935E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940808514047E+006	1.278000151738524E+000	1.7216312E+000	-2.942775920491440E+000	1.046187793248909E-003	1.046187793248909E-003	0.000000000000000E+000	-6.049040079116821E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940886514056E+006	1.356000159867108E+000	1.7115844E+000	-2.942795856393465E+000	1.109948376782090E-003	1.109948376782090E-003	0.000000000000000E+000	-6.376058353318108E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353940968514066E+006	1.438000170513988E+000	1.7014196E+000	-2.942871397827890E+000	1.176980456213836E-003	1.176980456213836E-003	0.000000000000000E+000	-6.703207943174575E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941058514077E+006	1.528000181540847E+000	1.6911759E+000	-2.942757420798061E+000	1.250549400747501E-003	1.250549400747501E-003	0.000000000000000E+000	-7.356894453366597E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941152514087E+006	1.622000191360712E+000	1.6811687E+000	-2.942636496970398E+000	1.327384917306255E-003	1.327384917306255E-003	0.000000000000000E+000	-7.683551655875312E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941254514101E+006	1.724000205285847E+000	1.6711221E+000	-2.942789830700280E+000	1.410763973892414E-003	1.410763973892414E-003	0.000000000000000E+000	-8.337905658615960E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941364514112E+006	1.834000216796994E+000	1.6609967E+000	-2.942802840834965E+000	1.500682958994326E-003	1.500682958994326E-003	0.000000000000000E+000	-8.991898510191176E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941478514127E+006	1.948000231757760E+000	1.6509500E+000	-2.942770492280056E+000	1.593870703479333E-003	1.593870703479333E-003	0.000000000000000E+000	-9.318774448500739E-005	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941604514141E+006	2.074000244960189E+000	1.6408246E+000	-2.942867496730245E+000	1.696871076657391E-003	1.696871076657391E-003	0.000000000000000E+000	-1.030003731780582E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941736514159E+006	2.206000262871385E+000	1.6307385E+000	-2.942883897759422E+000	1.804776834217062E-003	1.804776834217062E-003	0.000000000000000E+000	-1.079057575596703E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353941884514174E+006	2.354000278748572E+000	1.6205342E+000	-2.942826464411616E+000	1.925759712955041E-003	1.925759712955041E-003	0.000000000000000E+000	-1.209828787379795E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353942040514193E+006	2.510000297799706E+000	1.6104088E+000	-2.942770534378201E+000	2.053279785017851E-003	2.053279785017851E-003	0.000000000000000E+000	-1.275200720628103E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353942210514214E+006	2.680000318214297E+000	1.6004015E+000	-2.942826167303688E+000	2.192246592939579E-003	2.192246592939579E-003	0.000000000000000E+000	-1.389668079217275E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353942392514234E+006	2.862000338733196E+000	1.5903943E+000	-2.942852788876350E+000	2.341024167372800E-003	2.341024167372800E-003	0.000000000000000E+000	-1.487775744332207E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353942590514258E+006	3.060000361874700E+000	1.5803870E+000	-2.942860066720506E+000	2.502881489959707E-003	2.502881489959707E-003	0.000000000000000E+000	-1.618573225869073E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353942802514285E+006	3.272000389173627E+000	1.5703797E+000	-2.942844841889914E+000	2.676182375186699E-003	2.676182375186699E-003	0.000000000000000E+000	-1.733008852269914E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353943032514311E+006	3.502000415697694E+000	1.5603331E+000	-2.942823659452011E+000	2.864196130667147E-003	2.864196130667147E-003	0.000000000000000E+000	-1.880137554804484E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353943294514343E+006	3.764000447466969E+000	1.5502864E+000	-2.942805128125941E+000	3.078366974294865E-003	3.078366974294865E-003	0.000000000000000E+000	-2.141708436277178E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353943582514375E+006	4.052000479772687E+000	1.5401610E+000	-2.942843062384894E+000	3.313794445694172E-003	3.313794445694172E-003	0.000000000000000E+000	-2.354274713993073E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353943900514415E+006	4.370000518858433E+000	1.5301538E+000	-2.942953851642476E+000	3.573755401208020E-003	3.573755401208020E-003	0.000000000000000E+000	-2.599609555138482E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353944254514459E+006	4.724000562913716E+000	1.5201072E+000	-2.942869575827055E+000	3.863137612177945E-003	3.863137612177945E-003	0.000000000000000E+000	-2.893822109699249E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353944648514504E+006	5.118000607937574E+000	1.5100999E+000	-2.942884533692525E+000	4.185220011837631E-003	4.185220011837631E-003	0.000000000000000E+000	-3.220823996596866E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353945100514557E+006	5.570000661537051E+000	1.5000138E+000	-2.942886450861586E+000	4.554715798928357E-003	4.554715798928357E-003	0.000000000000000E+000	-3.694957870907253E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353945616514619E+006	6.086000723764300E+000	1.4900066E+000	-2.942885808199323E+000	4.976529482305729E-003	4.976529482305729E-003	0.000000000000000E+000	-4.218136833773719E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353946204514690E+006	6.674000794067979E+000	1.4799205E+000	-2.942890451155219E+000	5.457201646798865E-003	5.457201646798865E-003	0.000000000000000E+000	-4.806721644931370E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353946876514769E+006	7.346000873716548E+000	1.4699132E+000	-2.942869034861817E+000	6.006537265082879E-003	6.006537265082879E-003	0.000000000000000E+000	-5.493356182840136E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353947662514862E+006	8.132000965997577E+000	1.4599060E+000	-2.942933915809102E+000	6.649077912139246E-003	6.649077912139246E-003	0.000000000000000E+000	-6.425406470563676E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353948664514981E+006	9.134001085534692E+000	1.4498594E+000	-2.942906960398857E+000	7.468187113835430E-003	7.468187113835430E-003	0.000000000000000E+000	-8.191092016961840E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353949824515119E+006	1.029400122351944E+001	1.4398521E+000	-2.942942367909716E+000	8.416468656295554E-003	8.416468656295554E-003	0.000000000000000E+000	-9.482815424601237E-004	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353951372515306E+006	1.184200140996836E+001	1.4297661E+000	-2.942880470099452E+000	9.681907410854118E-003	9.681907410854118E-003	0.000000000000000E+000	-1.265438754558563E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353953106515512E+006	1.357600161619484E+001	1.4197588E+000	-2.942907071093561E+000	1.109940781868234E-002	1.109940781868234E-002	0.000000000000000E+000	-1.417500407828225E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353955198515762E+006	1.566800186596811E+001	1.4097121E+000	-2.942873541640062E+000	1.280954453650516E-002	1.280954453650516E-002	0.000000000000000E+000	-1.710136717822817E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353957994516097E+006	1.846400220133364E+001	1.3997048E+000	-2.942894376266600E+000	1.509519277622370E-002	1.509519277622370E-002	0.000000000000000E+000	-2.285648239718543E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353961352516495E+006	2.182200259901583E+001	1.3896977E+000	-2.942903801771234E+000	1.784026836974821E-002	1.784026836974821E-002	0.000000000000000E+000	-2.745075593524509E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353965590516999E+006	2.606000310368836E+001	1.3796904E+000	-2.942897139130165E+000	2.130471269220182E-002	2.130471269220182E-002	0.000000000000000E+000	-3.464444322453605E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353971422517695E+006	3.189200379885733E+001	1.3696831E+000	-2.942903265427734E+000	2.607221655047670E-002	2.607221655047670E-002	0.000000000000000E+000	-4.767503858274884E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353979400518646E+006	3.987000475078821E+001	1.3595576E+000	-2.942902129223947E+000	3.259401543614005E-002	3.259401543614005E-002	0.000000000000000E+000	-6.521798885663350E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353989400519839E+006	4.987000594288111E+001	1.3513234E+000	-2.942881709661280E+000	4.076868782636260E-002	4.076868782636260E-002	0.000000000000000E+000	-8.174672390222550E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.353999400521031E+006	5.987000713497400E+001	1.3451377E+000	-2.942897187364437E+000	4.894340321021016E-002	4.894340321021016E-002	0.000000000000000E+000	-8.174715383847555E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354009400522223E+006	6.987000832706690E+001	1.3406857E+000	-2.942899982059004E+000	5.711812635709911E-002	5.711812635709911E-002	0.000000000000000E+000	-8.174723146888946E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354019400523415E+006	7.987000951915979E+001	1.3358396E+000	-2.942905852114457E+000	6.529286580969959E-002	6.529286580969959E-002	0.000000000000000E+000	-8.174739452600480E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354029400524607E+006	8.987001071125269E+001	1.3302450E+000	-2.942901281535473E+000	7.346759256624583E-002	7.346759256624583E-002	0.000000000000000E+000	-8.174726756546232E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354039400525799E+006	9.987001190334558E+001	1.3250444E+000	-2.942876625957891E+000	8.164225083506839E-002	8.164225083506839E-002	0.000000000000000E+000	-8.174658268822564E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354049400526991E+006	1.098700130954385E+002	1.3192528E+000	-2.942885725487980E+000	8.981693438036643E-002	8.981693438036643E-002	0.000000000000000E+000	-8.174683545298047E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354059400528183E+006	1.198700142875314E+002	1.3131855E+000	-2.942878121032939E+000	9.799159680217573E-002	9.799159680217573E-002	0.000000000000000E+000	-8.174662421809302E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354069400529375E+006	1.298700154796243E+002	1.3070787E+000	-2.942890804089212E+000	1.061662944547011E-001	1.061662944547011E-001	0.000000000000000E+000	-8.174697652525372E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354079400530567E+006	1.398700166717172E+002	1.3002234E+000	-2.942900848758120E+000	1.143410200090879E-001	1.143410200090879E-001	0.000000000000000E+000	-8.174725554386775E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354089400531759E+006	1.498700178638101E+002	1.2945105E+000	-2.942896989238621E+000	1.225157348425859E-001	1.225157348425859E-001	0.000000000000000E+000	-8.174714833498001E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354099400532952E+006	1.598700190559030E+002	1.2885613E+000	-2.942876664677064E+000	1.306903932189617E-001	1.306903932189617E-001	0.000000000000000E+000	-8.174658376375835E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354109400534144E+006	1.698700202479959E+002	1.2844639E+000	-2.942894901502740E+000	1.388651022531927E-001	1.388651022531927E-001	0.000000000000000E+000	-8.174709034230974E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354119400535336E+006	1.798700214400887E+002	1.2796572E+000	-2.942878555813008E+000	1.470397658827246E-001	1.470397658827246E-001	0.000000000000000E+000	-8.174663629531861E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354129400536528E+006	1.898700226321816E+002	1.2738262E+000	-2.942879459800785E+000	1.552144320233339E-001	1.552144320233339E-001	0.000000000000000E+000	-8.174666140609318E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354139400537720E+006	1.998700238242745E+002	1.2716987E+000	-2.942864335004767E+000	1.633890561506159E-001	1.633890561506159E-001	0.000000000000000E+000	-8.174624127282037E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354149400538912E+006	2.098700250163674E+002	1.2676013E+000	-2.942888204611754E+000	1.715637465823697E-001	1.715637465823697E-001	0.000000000000000E+000	-8.174690431753794E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354159400540104E+006	2.198700262084603E+002	1.2677194E+000	-2.942899944436557E+000	1.797384696247519E-001	1.797384696247519E-001	0.000000000000000E+000	-8.174723042382134E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354169400541296E+006	2.298700274005532E+002	1.2640159E+000	-2.942891040505047E+000	1.879131679339880E-001	1.879131679339880E-001	0.000000000000000E+000	-8.174698309236103E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354179400542488E+006	2.398700285926461E+002	1.2594063E+000	-2.942879541626031E+000	1.960878343018897E-001	1.960878343018897E-001	0.000000000000000E+000	-8.174666367901696E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354189400543680E+006	2.498700297847390E+002	1.2563332E+000	-2.942891711319481E+000	2.042625344744994E-001	2.042625344744994E-001	0.000000000000000E+000	-8.174700172609753E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354199400544873E+006	2.598700309768319E+002	1.2517235E+000	-2.942866777173665E+000	2.124371653855848E-001	2.124371653855848E-001	0.000000000000000E+000	-8.174630911085341E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354209400546065E+006	2.698700321689248E+002	1.2469958E+000	-2.942860634319707E+000	2.206117792331849E-001	2.206117792331849E-001	0.000000000000000E+000	-8.174613847600090E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354219400547257E+006	2.798700333610177E+002	1.2417164E+000	-2.942868982449891E+000	2.287864162700382E-001	2.287864162700382E-001	0.000000000000000E+000	-8.174637036853366E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354229400548449E+006	2.898700345531106E+002	1.2376583E+000	-2.942873949089772E+000	2.369610671031151E-001	2.369610671031151E-001	0.000000000000000E+000	-8.174650833076901E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354239400549641E+006	2.998700357452035E+002	1.2326547E+000	-2.942885288085307E+000	2.451357494334056E-001	2.451357494334056E-001	0.000000000000000E+000	-8.174682330290476E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354249400550833E+006	3.098700369372964E+002	1.2261933E+000	-2.942871505013525E+000	2.533103934773810E-001	2.533103934773810E-001	0.000000000000000E+000	-8.174644043975407E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354259400552025E+006	3.198700381293893E+002	1.2186288E+000	-2.942876388826801E+000	2.614850510875060E-001	2.614850510875060E-001	0.000000000000000E+000	-8.174657610125011E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354269400553217E+006	3.298700393214822E+002	1.2140979E+000	-2.942874776354459E+000	2.696597042185407E-001	2.696597042185407E-001	0.000000000000000E+000	-8.174653131034638E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354279400554409E+006	3.398700405135751E+002	1.2064545E+000	-2.942861892406715E+000	2.778343215608273E-001	2.778343215608273E-001	0.000000000000000E+000	-8.174617342286640E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354285998555198E+006	3.464680413021706E+002	1.1999143E+000	-2.942881711149290E+000	2.832279704083013E-001	2.832279704083013E-001	0.000000000000000E+000	-5.393648847473992E-003	0.0000000E+000
2.500000000000000E+001	0	0	0	1.354286000555198E+006	3.464700413022656E+002	1.2000326E+000	-2.943361619383616E+000	2.832296056092787E-001	2.832296056092787E-001	0.000000000000000E+000	-1.635200977325439E-006	0.0000000E+000
2.500000000000000E+001	1	1	1	1.354286004555198E+006	3.464740413026884E+002	1.4108152E+000	-1.603638956311139E-002	0.000000000000000E+000	2.832296234274912E-001	0.000000000000000E+000	-1.781821250915527E-008	1.0148223E+002
2.600000000000000E+001	1	1	0	1.354286006555199E+006	0.000000000000000E+000	1.4563601E+000	2.931572910438448E+000	1.628651883867052E-006	0.000000000000000E+000	1.628651883867052E-006	1.628651883867052E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286008555199E+006	2.000000327825546E-003	1.4783051E+000	2.935117478872951E+000	3.259272972742717E-006	0.000000000000000E+000	3.259272972742717E-006	1.630621088875665E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286010555199E+006	4.000000655651093E-003	1.4931585E+000	2.937480921860186E+000	4.891207085715400E-006	0.000000000000000E+000	4.891207085715400E-006	1.631934112972683E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286012555200E+006	6.000000983476639E-003	1.5037961E+000	2.937874550869762E+000	6.523359881507026E-006	0.000000000000000E+000	6.523359881507026E-006	1.632152795791626E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286016555199E+006	1.000000070780516E-002	1.5183342E+000	2.939844691705431E+000	9.789853758282132E-006	0.000000000000000E+000	9.789853758282132E-006	3.266493876775106E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286020555200E+006	1.400000136345625E-002	1.5284202E+000	2.940040821724399E+000	1.305656631787618E-005	0.000000000000000E+000	1.305656631787618E-005	3.266712559594048E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286026555201E+006	2.000000234693289E-002	1.5389791E+000	2.940762991482125E+000	1.795783877372742E-005	0.000000000000000E+000	1.795783877372742E-005	4.901272455851237E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286036555201E+006	3.000000212341547E-002	1.5510350E+000	2.941183680471413E+000	2.612779325909085E-005	0.000000000000000E+000	2.612779325909085E-005	8.169954485363430E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286048555203E+006	4.200000409036875E-002	1.5613180E+000	2.941780482338091E+000	3.593372980753580E-005	0.000000000000000E+000	3.593372980753580E-005	9.805936548444960E-006	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286064555202E+006	5.800000298768282E-002	1.5717981E+000	2.941764766062231E+000	4.900823897785610E-005	0.000000000000000E+000	4.900823897785610E-005	1.307450917032030E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286084555205E+006	7.800000626593828E-002	1.5822781E+000	2.941793650988785E+000	6.535153971778021E-005	0.000000000000000E+000	6.535153971778021E-005	1.634330073992411E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286108555209E+006	1.020000101998448E-001	1.5929946E+000	2.942043020887078E+000	8.496516307195027E-005	0.000000000000000E+000	8.496516307195027E-005	1.961362335417006E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286136555213E+006	1.300000138580799E-001	1.6032382E+000	2.942151076933055E+000	1.078485633267297E-004	0.000000000000000E+000	1.078485633267297E-004	2.288340025477939E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286170555215E+006	1.640000166371465E-001	1.6135607E+000	2.941883099139965E+000	1.356330170896318E-004	0.000000000000000E+000	1.356330170896318E-004	2.778445376290215E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286208555222E+006	2.020000228658319E-001	1.6237255E+000	2.942248677791754E+000	1.666900915569729E-004	0.000000000000000E+000	1.666900915569729E-004	3.105707446734110E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286252555228E+006	2.460000291466713E-001	1.6338509E+000	2.941983496585338E+000	2.026476727591620E-004	0.000000000000000E+000	2.026476727591620E-004	3.595758120218913E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286304555234E+006	2.980000348761678E-001	1.6439370E+000	2.942116477385225E+000	2.451449154482947E-004	0.000000000000000E+000	2.451449154482947E-004	4.249724268913269E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286366555240E+006	3.600000413134694E-001	1.6541018E+000	2.942143865408880E+000	2.958151761690775E-004	0.000000000000000E+000	2.958151761690775E-004	5.067026072078281E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286434555247E+006	4.280000487342477E-001	1.6641879E+000	2.942091536617983E+000	3.513880223698086E-004	0.000000000000000E+000	3.513880223698086E-004	5.557284620073106E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286514555260E+006	5.080000609159470E-001	1.6741952E+000	2.942340188219565E+000	4.167733698421054E-004	0.000000000000000E+000	4.167733698421054E-004	6.538534747229682E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286610555269E+006	6.040000701323152E-001	1.6843600E+000	2.942277183787519E+000	4.952341022756364E-004	0.000000000000000E+000	4.952341022756364E-004	7.846073243353103E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286732555285E+006	7.260000864043832E-001	1.6943673E+000	2.942349369769518E+000	5.949470664395226E-004	0.000000000000000E+000	5.949470664395226E-004	9.971296416388618E-005	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354286880555301E+006	8.740001022815704E-001	1.7045321E+000	2.942255300547926E+000	7.159064639939202E-004	0.000000000000000E+000	7.159064639939202E-004	1.209593975543976E-004	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354287082555324E+006	1.076000125147402E+000	1.7145394E+000	2.942289290824819E+000	8.810016040007273E-004	0.000000000000000E+000	8.810016040007273E-004	1.650951400068071E-004	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354287326555353E+006	1.320000153966248E+000	1.7246648E+000	2.942299380018635E+000	1.080424141089121E-003	0.000000000000000E+000	1.080424141089121E-003	1.994225370883942E-004	0.0000000E+000
2.600000000000000E+001	1	1	0	1.354287634555391E+006	1.628000192344189E+000	1.7347509E+000	2.942353138964743E+000	1.332158829900953E-003	0.000000000000000E+000	1.332158829900953E-003	2.517346888118320E-004	0.0000000E+000
